iter,loss,acc
4010,0.25527,0.9289
4020,0.256925,0.9287
4030,0.255255,0.9289
4040,0.257254,0.9268
4050,0.254714,0.9291
4060,0.255178,0.9285
4070,0.254561,0.9283
4080,0.254719,0.928
4090,0.254119,0.9292
4100,0.253251,0.929
4110,0.254959,0.9292
4120,0.253683,0.929
4130,0.253055,0.9293
4140,0.251841,0.9296
4150,0.252413,0.9299
4160,0.252183,0.9294
4170,0.253125,0.9287
4180,0.252227,0.9296
4190,0.253228,0.9292
4200,0.252446,0.9288
4210,0.251429,0.9303
4220,0.252466,0.93
4230,0.251928,0.9299
4240,0.251209,0.9301
4250,0.250079,0.93
4260,0.251349,0.9299
4270,0.251411,0.9307
4280,0.251126,0.9298
4290,0.251787,0.9293
4300,0.25103,0.9298
4310,0.251461,0.9305
4320,0.251112,0.9299
4330,0.251384,0.9286
4340,0.250943,0.9297
4350,0.248704,0.9295
4360,0.249754,0.9308
4370,0.249885,0.931
4380,0.249102,0.9314
4390,0.248577,0.9303
4400,0.247817,0.9306
4410,0.249428,0.9296
4420,0.250396,0.9299
4430,0.248114,0.9307
4440,0.248808,0.9301
4450,0.248697,0.9313
4460,0.248848,0.9305
4470,0.247529,0.9313
4480,0.248527,0.9296
4490,0.250768,0.9287
4500,0.248179,0.9302
4510,0.248073,0.9301
4520,0.249316,0.9292
4530,0.24691,0.9307
4540,0.247675,0.9308
4550,0.246674,0.9305
4560,0.248266,0.9303
4570,0.246725,0.9298
4580,0.246606,0.9303
4590,0.245194,0.9317
4600,0.245659,0.9315
4610,0.246288,0.9303
4620,0.244844,0.9311
4630,0.244139,0.9322
4640,0.244681,0.9312
4650,0.244388,0.9318
4660,0.245036,0.9318
4670,0.244411,0.9315
4680,0.247802,0.9287
4690,0.245007,0.9304
4700,0.243014,0.9304
4710,0.242433,0.9316
4720,0.248317,0.9296
4730,0.243165,0.932
4740,0.244557,0.9318
4750,0.24285,0.9319
4760,0.245501,0.9298
4770,0.245889,0.9293
4780,0.241743,0.932
4790,0.241582,0.932
4800,0.242986,0.9308
4810,0.241766,0.9324
4820,0.243032,0.9325
4830,0.241365,0.9322
4840,0.24285,0.9315
4850,0.241666,0.9314
4860,0.24033,0.9316
4870,0.241693,0.9314
4880,0.242462,0.9325
4890,0.239716,0.9323
4900,0.239288,0.9322
4910,0.240343,0.9319
4920,0.240111,0.9315
4930,0.239205,0.9319
4940,0.239841,0.9316
4950,0.238226,0.9319
4960,0.238277,0.933
4970,0.238584,0.9326
4980,0.238224,0.933
4990,0.238706,0.9325
5000,0.238865,0.931
5010,0.238116,0.9318
5020,0.238458,0.9325
5030,0.23836,0.9316
5040,0.240382,0.9321
5050,0.237268,0.9328
5060,0.237674,0.9327
5070,0.237916,0.9328
5080,0.239642,0.9313
5090,0.237931,0.9318
5100,0.237986,0.9323
5110,0.23807,0.9322
5120,0.23753,0.9317
5130,0.237436,0.9323
5140,0.236235,0.9326
5150,0.235692,0.9328
5160,0.236285,0.9328
5170,0.23931,0.9312
5180,0.236819,0.9337
5190,0.235235,0.9333
5200,0.236054,0.9329
5210,0.235794,0.9334
5220,0.235368,0.9331
5230,0.236569,0.9332
5240,0.234582,0.9337
5250,0.235124,0.9333
5260,0.234153,0.9336
5270,0.234456,0.9333
5280,0.234514,0.9336
5290,0.236199,0.9332
5300,0.237589,0.9336
5310,0.235558,0.9331
5320,0.23382,0.9331
5330,0.234685,0.9326
5340,0.23352,0.9341
5350,0.234322,0.9328
5360,0.233784,0.9326
5370,0.233666,0.9335
5380,0.233865,0.9331
5390,0.234372,0.9332
5400,0.233675,0.9332
5410,0.232915,0.9347
5420,0.232791,0.9353
5430,0.232541,0.9334
5440,0.232248,0.9337
5450,0.230765,0.9348
5460,0.231051,0.935
5470,0.229554,0.9344
5480,0.231465,0.9339
5490,0.23185,0.9331
5500,0.232277,0.9338
5510,0.230176,0.9343
5520,0.233492,0.932
5530,0.230492,0.9332
5540,0.23046,0.9334
5550,0.230013,0.935
5560,0.228934,0.9349
5570,0.229399,0.9343
5580,0.228529,0.9332
5590,0.228805,0.9341
5600,0.228917,0.9342
5610,0.227902,0.9343
5620,0.229534,0.933
5630,0.229108,0.935
5640,0.228434,0.9344
5650,0.228366,0.9355
5660,0.228413,0.9351
5670,0.227686,0.9352
5680,0.228942,0.9344
5690,0.228957,0.9339
5700,0.227099,0.9337
5710,0.227498,0.9338
5720,0.227194,0.9344
5730,0.227186,0.9353
5740,0.227841,0.9346
5750,0.226688,0.9349
5760,0.22885,0.9352
5770,0.226344,0.9345
5780,0.226672,0.9355
5790,0.227878,0.9352
5800,0.227751,0.9345
5810,0.228104,0.934
5820,0.228197,0.9347
5830,0.226591,0.9352
5840,0.225452,0.9343
5850,0.224536,0.9353
5860,0.22555,0.9356
5870,0.227128,0.9347
5880,0.224988,0.935
5890,0.224472,0.9353
5900,0.225571,0.9361
5910,0.226088,0.9345
5920,0.224928,0.9346
5930,0.224802,0.9363
5940,0.225322,0.9354
5950,0.224733,0.9368
5960,0.225999,0.9351
5970,0.226148,0.9356
5980,0.22657,0.934
5990,0.224559,0.9361
6000,0.224361,0.9355
6010,0.226263,0.9346
6020,0.224857,0.9354
6030,0.222998,0.9368
6040,0.222161,0.936
6050,0.222495,0.9362
6060,0.22302,0.9358
6070,0.223695,0.9359
6080,0.222332,0.9367
6090,0.223577,0.9363
6100,0.221193,0.9372
6110,0.222049,0.9365
6120,0.223081,0.9371
6130,0.222339,0.9366
6140,0.221176,0.9379
6150,0.22236,0.9375
6160,0.222192,0.9364
6170,0.222099,0.9355
6180,0.222563,0.9358
6190,0.220087,0.9373
6200,0.220537,0.9367
6210,0.221687,0.935
6220,0.222114,0.9362
6230,0.220952,0.9365
6240,0.219388,0.9378
6250,0.220704,0.9368
6260,0.219854,0.9366
6270,0.220695,0.9357
6280,0.222246,0.9346
6290,0.221377,0.9337
6300,0.218641,0.937
6310,0.218475,0.9383
6320,0.22017,0.9361
6330,0.221135,0.9374
6340,0.218992,0.9377
6350,0.219002,0.9368
6360,0.217935,0.9378
6370,0.218687,0.9366
6380,0.218184,0.9368
6390,0.218139,0.9371
6400,0.217406,0.9388
6410,0.216476,0.9382
6420,0.21746,0.9381
6430,0.217987,0.9377
6440,0.21746,0.9378
6450,0.217122,0.9367
6460,0.216135,0.9375
6470,0.214864,0.9391
6480,0.215054,0.9374
6490,0.215982,0.9389
6500,0.216372,0.9372
6510,0.215412,0.9385
6520,0.218044,0.9368
6530,0.216551,0.9376
6540,0.217066,0.9379
6550,0.214635,0.9381
6560,0.217119,0.9394
6570,0.217002,0.9391
6580,0.216094,0.9388
6590,0.216943,0.9382
6600,0.214822,0.9393
6610,0.214036,0.9387
6620,0.215262,0.9378
6630,0.215893,0.9371
6640,0.214232,0.9389
6650,0.214842,0.9386
6660,0.214521,0.9378
6670,0.213584,0.9373
6680,0.212973,0.9388
6690,0.213938,0.9372
6700,0.213187,0.9383
6710,0.212802,0.939
6720,0.21252,0.9387
6730,0.214031,0.9385
6740,0.215183,0.9376
6750,0.214397,0.939
6760,0.21346,0.9383
6770,0.212241,0.9385
6780,0.213167,0.9383
6790,0.212407,0.938
6800,0.214095,0.9382
6810,0.211431,0.9397
6820,0.21114,0.939
6830,0.211683,0.94
6840,0.211315,0.9387
6850,0.211529,0.9385
6860,0.211758,0.9382
6870,0.211087,0.9382
6880,0.210809,0.9395
6890,0.211529,0.9387
6900,0.210918,0.9395
6910,0.212417,0.9384
6920,0.210096,0.9394
6930,0.211089,0.9384
6940,0.209812,0.9387
6950,0.211077,0.9397
6960,0.211318,0.939
6970,0.210383,0.9378
6980,0.211499,0.9386
6990,0.209964,0.9383
7000,0.213472,0.9386
7010,0.211412,0.9396
7020,0.21085,0.9395
7030,0.209983,0.9397
7040,0.208723,0.9403
7050,0.208845,0.9412
7060,0.208311,0.9405
7070,0.208135,0.941
7080,0.20846,0.9401
7090,0.210612,0.9407
7100,0.214039,0.9395
7110,0.210187,0.941
7120,0.207768,0.9406
7130,0.208373,0.9399
7140,0.209043,0.9405
7150,0.208044,0.9402
7160,0.207415,0.9405
7170,0.207737,0.9405
7180,0.207504,0.9418
7190,0.207967,0.9406
7200,0.206304,0.9414
7210,0.206217,0.9418
7220,0.206211,0.9417
7230,0.207147,0.9412
7240,0.208224,0.9413
7250,0.2075,0.9405
7260,0.205753,0.9425
7270,0.208022,0.9404
7280,0.205397,0.9424
7290,0.206184,0.9417
7300,0.205499,0.9412
7310,0.206657,0.9413
7320,0.205647,0.9418
7330,0.205975,0.94
7340,0.205508,0.9415
7350,0.204509,0.9416
7360,0.204407,0.9415
7370,0.205303,0.9402
7380,0.205275,0.941
7390,0.204392,0.9422
7400,0.206027,0.9413
7410,0.20537,0.9403
7420,0.20559,0.9408
7430,0.206437,0.9411
7440,0.205073,0.9421
7450,0.20469,0.9411
7460,0.204071,0.9412
7470,0.204756,0.9419
7480,0.203697,0.9411
7490,0.205197,0.9402
7500,0.203843,0.9413
7510,0.203041,0.9425
7520,0.202753,0.9429
7530,0.202808,0.9429
7540,0.203649,0.9429
7550,0.202255,0.9422
7560,0.204197,0.9426
7570,0.204712,0.9417
7580,0.203087,0.9408
7590,0.202794,0.942
7600,0.204349,0.9435
7610,0.202708,0.9411
7620,0.201731,0.9424
7630,0.20265,0.9404
7640,0.20286,0.9419
7650,0.201252,0.9423
7660,0.201718,0.9428
7670,0.201887,0.9427
7680,0.202684,0.942
7690,0.204657,0.9404
7700,0.203365,0.9417
7710,0.20119,0.9424
7720,0.201107,0.9426
7730,0.200893,0.942
7740,0.201845,0.9417
7750,0.201364,0.9422
7760,0.201062,0.9429
7770,0.200933,0.9427
7780,0.202863,0.9421
7790,0.200079,0.9436
7800,0.199952,0.9435
7810,0.199547,0.9437
7820,0.200711,0.9437
7830,0.198876,0.9434
7840,0.199957,0.9428
7850,0.19992,0.9425
7860,0.198989,0.9439
7870,0.198778,0.9443
7880,0.198574,0.9433
7890,0.199536,0.9415
7900,0.199423,0.9432
7910,0.198436,0.9433
7920,0.199506,0.9433
7930,0.198385,0.9421
7940,0.199197,0.9408
7950,0.198049,0.9429
7960,0.197601,0.943
7970,0.197611,0.9429
7980,0.197825,0.9437
7990,0.197273,0.9433
8000,0.196662,0.9431
8010,0.197085,0.9438
8020,0.197058,0.9441
8030,0.197113,0.9435
8040,0.19768,0.9441
8050,0.197248,0.944
8060,0.19756,0.9438
8070,0.197483,0.9446
8080,0.19769,0.9441
8090,0.196419,0.9434
8100,0.195436,0.9443
8110,0.195585,0.9449
8120,0.195238,0.9445
8130,0.195411,0.9427
8140,0.196015,0.9445
8150,0.194659,0.9443
8160,0.195296,0.9442
8170,0.195165,0.9444
8180,0.19584,0.9444
8190,0.195739,0.9437
8200,0.195865,0.945
8210,0.196762,0.9444
8220,0.196535,0.9441
8230,0.195036,0.9444
8240,0.195039,0.9445
8250,0.194895,0.9438
8260,0.194248,0.9446
8270,0.193948,0.9431
8280,0.194433,0.9429
8290,0.193333,0.9437
8300,0.193926,0.9451
8310,0.193963,0.944
8320,0.193272,0.9444
8330,0.193525,0.9449
8340,0.19467,0.9457
8350,0.194746,0.9437
8360,0.19419,0.944
8370,0.193877,0.9442
8380,0.192876,0.9443
8390,0.193814,0.9441
8400,0.192869,0.9445
8410,0.192694,0.9439
8420,0.192942,0.9444
8430,0.191952,0.9442
8440,0.192256,0.9444
8450,0.192301,0.9446
8460,0.191877,0.9446
8470,0.193177,0.9454
8480,0.192626,0.9449
8490,0.192711,0.9443
8500,0.192047,0.9456
8510,0.192693,0.9449
8520,0.192354,0.9453
8530,0.193106,0.9438
8540,0.192825,0.9446
8550,0.192043,0.9451
8560,0.191286,0.9457
8570,0.1913,0.9457
8580,0.192441,0.9455
8590,0.191073,0.9452
8600,0.190723,0.9457
8610,0.190498,0.945
8620,0.190486,0.9449
8630,0.191395,0.9445
8640,0.19207,0.9444
8650,0.191882,0.9444
8660,0.191077,0.9452
8670,0.191141,0.9452
8680,0.189345,0.9451
8690,0.189771,0.9458
8700,0.189983,0.9455
8710,0.190513,0.9451
8720,0.189319,0.9458
8730,0.189034,0.9461
8740,0.189196,0.9451
8750,0.189472,0.9457
8760,0.189775,0.9454
8770,0.189116,0.9458
8780,0.189189,0.9465
8790,0.188848,0.9454
8800,0.188513,0.946
8810,0.188157,0.9462
8820,0.188896,0.9465
8830,0.187693,0.9463
8840,0.187589,0.9458
8850,0.188564,0.9458
8860,0.188084,0.9459
8870,0.188455,0.946
8880,0.187194,0.9461
8890,0.188269,0.9454
8900,0.187424,0.9457
8910,0.187352,0.9459
8920,0.187564,0.9456
8930,0.187874,0.9463
8940,0.188246,0.9456
8950,0.186772,0.9459
8960,0.18766,0.9461
8970,0.190264,0.9459
8980,0.187689,0.9459
8990,0.187395,0.9463
9000,0.18718,0.9466
9010,0.187121,0.9457
9020,0.188149,0.9458
9030,0.187628,0.9454
9040,0.186739,0.9465
9050,0.187625,0.9451
9060,0.185515,0.9458
9070,0.185896,0.9455
9080,0.185987,0.946
9090,0.185462,0.9463
9100,0.18507,0.9464
9110,0.185691,0.9465
9120,0.185219,0.9467
9130,0.185519,0.947
9140,0.185195,0.947
9150,0.184331,0.9468
9160,0.185297,0.9467
9170,0.186491,0.9461
9180,0.185036,0.9469
9190,0.18537,0.9466
9200,0.185847,0.948
9210,0.184208,0.9473
9220,0.184396,0.9466
9230,0.184252,0.9461
9240,0.183152,0.9468
9250,0.184153,0.9466
9260,0.184192,0.9473
9270,0.183601,0.9466
9280,0.18358,0.9469
9290,0.182483,0.9476
9300,0.183782,0.9476
9310,0.182685,0.9473
9320,0.182876,0.947
9330,0.183339,0.9473
9340,0.182394,0.9469
9350,0.182378,0.9475
9360,0.183712,0.9471
9370,0.183485,0.9481
9380,0.182762,0.9471
9390,0.1854,0.9472
9400,0.183379,0.9479
9410,0.18234,0.948
9420,0.18203,0.9478
9430,0.18177,0.9478
9440,0.181619,0.9478
9450,0.182811,0.9479
9460,0.183033,0.948
9470,0.18239,0.9482
9480,0.182297,0.9481
9490,0.181813,0.9486
9500,0.182285,0.9483
9510,0.181426,0.9482
9520,0.182091,0.9482
9530,0.181338,0.9467
9540,0.181596,0.9472
9550,0.181004,0.9479
9560,0.180701,0.9482
9570,0.181596,0.9473
9580,0.180381,0.9478
9590,0.180472,0.9477
9600,0.181221,0.9477
9610,0.180111,0.9484
9620,0.180848,0.948
9630,0.180807,0.948
9640,0.180118,0.9481
9650,0.181445,0.9473
9660,0.18062,0.9467
9670,0.179247,0.9481
9680,0.179823,0.9484
9690,0.179484,0.9479
9700,0.180359,0.9481
9710,0.180107,0.9484
9720,0.180626,0.9482
9730,0.18011,0.9481
9740,0.17973,0.9489
9750,0.179642,0.9487
9760,0.1794,0.9488
9770,0.1798,0.949
9780,0.178551,0.9486
9790,0.177721,0.9484
9800,0.177659,0.9488
9810,0.177165,0.949
9820,0.178718,0.9488
9830,0.178714,0.9483
9840,0.178453,0.9485
9850,0.179647,0.9487
9860,0.177835,0.9496
9870,0.178862,0.9489
9880,0.179217,0.9491
9890,0.17902,0.9493
9900,0.178141,0.9489
9910,0.178928,0.9483
9920,0.178204,0.9487
9930,0.177224,0.9493
9940,0.178955,0.9477
9950,0.178249,0.9483
9960,0.178193,0.9489
9970,0.176788,0.9484
9980,0.176953,0.9494
9990,0.176852,0.9488
10000,0.177304,0.9505
10010,0.175926,0.9491
10020,0.176783,0.9495
10030,0.17627,0.949
10040,0.176524,0.9491
10050,0.176132,0.9498
10060,0.17731,0.9494
10070,0.177634,0.9491
10080,0.175774,0.9499
10090,0.176935,0.9486
10100,0.175797,0.9488
10110,0.177512,0.9483
10120,0.176748,0.9491
10130,0.175649,0.9494
10140,0.176102,0.9499
10150,0.176879,0.9491
10160,0.178076,0.9498
10170,0.175699,0.9498
10180,0.174464,0.9497
10190,0.175179,0.9492
10200,0.174662,0.9497
10210,0.173733,0.9504
10220,0.174282,0.95
10230,0.174971,0.9501
10240,0.173523,0.9504
10250,0.17383,0.9497
10260,0.1752,0.9496
10270,0.174752,0.9492
10280,0.174337,0.9496
10290,0.173486,0.9501
10300,0.174616,0.9494
10310,0.173875,0.9502
10320,0.174179,0.9497
10330,0.173453,0.95
10340,0.173669,0.9503
10350,0.17458,0.95
10360,0.174421,0.9498
10370,0.17371,0.9501
10380,0.174584,0.9504
10390,0.173761,0.9499
10400,0.173189,0.9504
10410,0.173572,0.9498
10420,0.173401,0.9497
10430,0.173056,0.9503
10440,0.174278,0.9495
10450,0.174636,0.9492
10460,0.173617,0.9496
10470,0.173983,0.9501
10480,0.173807,0.9499
10490,0.172531,0.9507
10500,0.173429,0.9497
10510,0.173015,0.9505
10520,0.172326,0.951
10530,0.172311,0.9505
10540,0.172285,0.9504
10550,0.172599,0.9501
10560,0.172946,0.951
10570,0.171991,0.9502
10580,0.173027,0.9504
10590,0.171809,0.9499
10600,0.171782,0.9499
10610,0.171201,0.9511
10620,0.172118,0.9516
10630,0.171171,0.9504
10640,0.172504,0.9498
10650,0.172112,0.951
10660,0.172278,0.9504
10670,0.170943,0.9511
10680,0.170998,0.9506
10690,0.171194,0.9503
10700,0.170782,0.9527
10710,0.170238,0.9514
10720,0.17095,0.9516
10730,0.170084,0.9509
10740,0.169891,0.9511
10750,0.170656,0.9511
10760,0.170292,0.9504
10770,0.171556,0.9508
10780,0.170077,0.9514
10790,0.169379,0.9519
10800,0.170113,0.9519
10810,0.169981,0.951
10820,0.170348,0.9506
10830,0.170557,0.9504
10840,0.171132,0.951
10850,0.17064,0.9511
10860,0.16993,0.951
10870,0.170812,0.9502
10880,0.16953,0.9509
10890,0.169457,0.9508
10900,0.169529,0.9506
