iter,loss,acc
2240,0.325259,0.9123
2250,0.324975,0.9125
2260,0.324804,0.9124
2270,0.324443,0.9122
2280,0.32428,0.9121
2290,0.324094,0.9123
2300,0.323817,0.912
2310,0.323706,0.9125
2320,0.323418,0.9125
2330,0.323281,0.9124
2340,0.323313,0.9125
2350,0.322959,0.9126
2360,0.322737,0.9124
2370,0.322504,0.9124
2380,0.322294,0.9124
2390,0.322196,0.9128
2400,0.322102,0.913
2410,0.321804,0.9126
2420,0.321622,0.9125
2430,0.321388,0.913
2440,0.321339,0.9125
2450,0.321037,0.9127
2460,0.320849,0.9125
2470,0.320664,0.9129
2480,0.320572,0.9128
2490,0.320321,0.9128
2500,0.320182,0.913
2510,0.320083,0.9128
2520,0.319944,0.9128
2530,0.319683,0.9129
2540,0.31946,0.9132
2550,0.31938,0.9131
2560,0.319159,0.9132
2570,0.318969,0.913
2580,0.318927,0.9129
2590,0.318759,0.9133
2600,0.318576,0.9131
2610,0.318377,0.9133
2620,0.318207,0.9131
2630,0.318031,0.9131
2640,0.317832,0.9133
2650,0.31775,0.9137
2660,0.31769,0.9134
2670,0.317457,0.9135
2680,0.31715,0.9134
2690,0.317009,0.9138
2700,0.316982,0.9138
2710,0.316768,0.914
2720,0.316575,0.9137
2730,0.316441,0.9136
2740,0.316309,0.9136
2750,0.316146,0.9143
2760,0.315974,0.9142
2770,0.315895,0.914
2780,0.315659,0.914
2790,0.315534,0.914
2800,0.315423,0.9142
2810,0.315255,0.9141
2820,0.315177,0.9145
2830,0.315022,0.9144
2840,0.314904,0.9143
2850,0.31481,0.9138
2860,0.314536,0.9146
2870,0.314484,0.9142
2880,0.314337,0.9144
2890,0.314087,0.9142
2900,0.314007,0.9146
2910,0.313846,0.9147
2920,0.313772,0.9145
2930,0.313637,0.9146
2940,0.31351,0.9147
2950,0.313413,0.9145
2960,0.313183,0.9144
2970,0.31301,0.9148
2980,0.312959,0.9144
2990,0.312748,0.9145
3000,0.312654,0.9144
3010,0.312621,0.9148
3020,0.312506,0.9147
3030,0.312308,0.9146
3040,0.312243,0.9148
3050,0.31201,0.9148
3060,0.311889,0.9149
3070,0.311751,0.9145
3080,0.311651,0.9152
3090,0.311562,0.9147
3100,0.311439,0.9152
3110,0.311239,0.9154
3120,0.31117,0.9154
3130,0.311059,0.9149
3140,0.310972,0.9153
3150,0.310812,0.9151
3160,0.31075,0.9148
3170,0.310575,0.9153
3180,0.310492,0.9152
3190,0.310378,0.9151
3200,0.310363,0.9153
3210,0.31014,0.9152
3220,0.309963,0.9154
3230,0.309896,0.9155
3240,0.309756,0.9155
3250,0.309765,0.9155
3260,0.309567,0.9148
3270,0.309392,0.916
3280,0.309335,0.9158
3290,0.30929,0.9158
3300,0.309059,0.9159
3310,0.308963,0.9162
3320,0.308932,0.9149
3330,0.308711,0.9159
3340,0.308599,0.9157
3350,0.308603,0.9154
3360,0.308477,0.9161
3370,0.308287,0.916
3380,0.308213,0.9154
3390,0.308136,0.9154
3400,0.308121,0.9156
3410,0.307881,0.9161
3420,0.307907,0.9159
3430,0.307722,0.9162
3440,0.307567,0.9162
3450,0.307523,0.9156
3460,0.307366,0.9161
3470,0.30733,0.9163
3480,0.307141,0.917
3490,0.307033,0.9161
3500,0.306906,0.9158
3510,0.306817,0.9163
3520,0.306824,0.9158
3530,0.306729,0.9158
3540,0.306526,0.916
3550,0.306503,0.9161
3560,0.306408,0.9161
3570,0.306246,0.9162
3580,0.306272,0.9167
3590,0.306012,0.9164
3600,0.305967,0.916
3610,0.305975,0.9159
3620,0.305785,0.9164
3630,0.305647,0.9163
3640,0.305708,0.9161
3650,0.305471,0.9162
3660,0.305359,0.9163
3670,0.305266,0.9164
3680,0.305265,0.9162
3690,0.305214,0.9162
3700,0.305,0.9168
3710,0.304923,0.9164
3720,0.304822,0.9161
3730,0.304802,0.9161
3740,0.304734,0.9164
3750,0.304551,0.9168
3760,0.304594,0.9165
3770,0.304341,0.9166
3780,0.304359,0.9165
3790,0.30421,0.9167
3800,0.304129,0.9163
3810,0.304062,0.9166
3820,0.303925,0.9164
3830,0.303878,0.9165
3840,0.303756,0.9162
3850,0.303726,0.9169
3860,0.303682,0.9166
3870,0.303546,0.9166
3880,0.303471,0.9166
3890,0.303359,0.9165
3900,0.303339,0.9167
3910,0.303235,0.9163
3920,0.303164,0.9164
3930,0.303045,0.9171
3940,0.302839,0.9168
3950,0.302856,0.9171
3960,0.302769,0.9165
3970,0.302701,0.9166
3980,0.302592,0.9168
3990,0.302624,0.9167
4000,0.302605,0.9168
4010,0.302345,0.9172
4020,0.302234,0.9167
4030,0.302283,0.9168
4040,0.302039,0.9172
4050,0.302058,0.9165
4060,0.301876,0.9169
4070,0.301866,0.9171
4080,0.301657,0.9176
4090,0.301755,0.9171
4100,0.301712,0.9172
4110,0.301456,0.9169
4120,0.301502,0.9172
4130,0.301439,0.9171
4140,0.301376,0.9174
4150,0.301335,0.9173
4160,0.301174,0.9172
4170,0.301088,0.917
4180,0.301081,0.9169
4190,0.301043,0.9167
4200,0.300975,0.9175
4210,0.300773,0.9175
4220,0.300653,0.9177
4230,0.300639,0.9174
4240,0.300657,0.9171
4250,0.300566,0.917
4260,0.3004,0.9176
4270,0.300291,0.9174
4280,0.300256,0.9173
4290,0.300245,0.9171
4300,0.300194,0.9174
4310,0.299994,0.9174
4320,0.300099,0.9176
4330,0.300071,0.9174
4340,0.299786,0.9174
4350,0.299896,0.9176
4360,0.29973,0.9178
4370,0.299628,0.9174
4380,0.299549,0.918
4390,0.299486,0.9179
4400,0.299423,0.9176
4410,0.299302,0.9181
4420,0.299287,0.9175
4430,0.299288,0.917
4440,0.299076,0.9182
4450,0.29908,0.9178
4460,0.299008,0.9176
4470,0.298966,0.9181
4480,0.298824,0.9179
4490,0.29892,0.9181
4500,0.298833,0.9182
4510,0.298661,0.9179
4520,0.298692,0.9177
4530,0.298547,0.9181
4540,0.298404,0.9183
4550,0.29837,0.9181
4560,0.298349,0.9186
4570,0.298359,0.9182
4580,0.298335,0.9184
4590,0.298174,0.918
4600,0.297988,0.9187
4610,0.297925,0.9186
4620,0.297982,0.9178
4630,0.297923,0.9185
4640,0.297871,0.9179
4650,0.297851,0.9177
4660,0.297786,0.918
4670,0.297572,0.9184
4680,0.297642,0.9176
4690,0.29746,0.9177
4700,0.297469,0.9185
4710,0.297389,0.9183
4720,0.297288,0.9185
4730,0.297313,0.9183
4740,0.297257,0.9184
4750,0.297252,0.9184
4760,0.29705,0.9184
4770,0.297096,0.9182
4780,0.297004,0.9182
4790,0.296879,0.9187
4800,0.296836,0.9182
4810,0.296802,0.9183
4820,0.296692,0.9183
4830,0.296669,0.9179
4840,0.296667,0.9184
4850,0.296575,0.9186
4860,0.296545,0.9185
4870,0.296513,0.9183
4880,0.296454,0.9184
4890,0.296314,0.9185
4900,0.29621,0.9186
4910,0.296098,0.9187
4920,0.296191,0.9187
4930,0.296092,0.9187
4940,0.296184,0.9191
4950,0.29599,0.9186
4960,0.295854,0.9187
4970,0.295893,0.919
4980,0.295867,0.9182
4990,0.295694,0.9186
5000,0.295694,0.9184
