iter,loss,acc
2100,1.14831,0.8209
2110,1.14588,0.8209
2120,1.14345,0.8209
2130,1.14103,0.8219
2140,1.13869,0.8217
2150,1.13632,0.8217
2160,1.13398,0.8219
2170,1.13162,0.8221
2180,1.12936,0.8222
2190,1.12703,0.8224
2200,1.12468,0.823
2210,1.12244,0.8231
2220,1.1202,0.8228
2230,1.11794,0.8231
2240,1.11558,0.8234
2250,1.11327,0.8239
2260,1.111,0.8247
2270,1.10882,0.8247
2280,1.10668,0.8249
2290,1.10456,0.8248
2300,1.10238,0.8249
2310,1.1003,0.825
2320,1.09817,0.8251
2330,1.09608,0.8247
2340,1.09398,0.8248
2350,1.09195,0.8243
2360,1.08985,0.8253
2370,1.08776,0.8249
2380,1.08566,0.8257
2390,1.08359,0.8261
2400,1.08153,0.826
2410,1.07953,0.8266
2420,1.07747,0.8261
2430,1.07551,0.8264
2440,1.07346,0.8268
2450,1.07147,0.826
2460,1.06947,0.8263
2470,1.06751,0.8273
2480,1.06552,0.8274
2490,1.06358,0.8278
2500,1.06157,0.8279
2510,1.05972,0.8276
2520,1.05776,0.8272
2530,1.05579,0.8278
2540,1.05388,0.8278
2550,1.05196,0.8277
2560,1.05012,0.8276
2570,1.04828,0.8281
2580,1.04641,0.8286
2590,1.04457,0.8286
2600,1.04273,0.8287
2610,1.04086,0.8288
2620,1.03906,0.8288
2630,1.03724,0.829
2640,1.03539,0.8294
2650,1.0336,0.8296
2660,1.03178,0.8298
2670,1.02997,0.8298
2680,1.02819,0.831
2690,1.02646,0.8314
2700,1.02465,0.831
2710,1.02296,0.8303
2720,1.02124,0.8316
2730,1.01954,0.8315
2740,1.01777,0.8318
2750,1.01605,0.8323
2760,1.01437,0.8325
2770,1.01265,0.8334
2780,1.01096,0.8337
2790,1.00927,0.8331
2800,1.00765,0.833
2810,1.006,0.8332
2820,1.00429,0.8333
2830,1.00271,0.8335
2840,1.00107,0.8336
2850,0.999443,0.8332
2860,0.997848,0.8329
2870,0.996263,0.8331
2880,0.994637,0.8339
2890,0.993019,0.8333
2900,0.991383,0.8335
2910,0.989829,0.8338
2920,0.988281,0.8339
2930,0.98677,0.8341
2940,0.985256,0.834
2950,0.983732,0.8346
2960,0.982159,0.8345
2970,0.98062,0.8343
2980,0.979114,0.8343
2990,0.977542,0.8345
3000,0.975993,0.8346
3010,0.974502,0.8348
3020,0.973045,0.8349
3030,0.97162,0.8346
3040,0.970162,0.8349
3050,0.968639,0.8349
3060,0.967184,0.8353
3070,0.965747,0.8351
3080,0.964297,0.8355
3090,0.962881,0.8351
3100,0.961499,0.8352
3110,0.960108,0.8351
3120,0.958693,0.8355
3130,0.957252,0.8354
3140,0.955896,0.8352
3150,0.954481,0.8353
3160,0.953118,0.8358
3170,0.951719,0.8358
3180,0.950371,0.8358
3190,0.949006,0.8361
3200,0.947662,0.8361
3210,0.946262,0.8361
3220,0.944918,0.8365
3230,0.943561,0.8369
3240,0.942242,0.8372
3250,0.940929,0.8372
3260,0.939559,0.8372
3270,0.938288,0.8373
3280,0.936943,0.8374
3290,0.935676,0.8371
3300,0.934387,0.8371
3310,0.933091,0.8365
3320,0.931816,0.8367
3330,0.930478,0.8372
3340,0.929144,0.8372
3350,0.927929,0.8372
3360,0.9267,0.8363
3370,0.925465,0.8365
3380,0.924218,0.8372
3390,0.92299,0.8371
3400,0.921686,0.8374
3410,0.920477,0.8373
3420,0.91921,0.8375
3430,0.917945,0.8382
3440,0.916746,0.8384
3450,0.91553,0.8387
3460,0.914317,0.8386
3470,0.913142,0.8387
3480,0.911964,0.8387
3490,0.91069,0.8388
3500,0.909438,0.8394
3510,0.908233,0.8395
3520,0.907095,0.8395
3530,0.905953,0.8396
3540,0.904817,0.8396
3550,0.903631,0.8396
3560,0.902453,0.8396
3570,0.901296,0.8396
3580,0.900145,0.84
3590,0.898993,0.8397
3600,0.897853,0.8396
3610,0.896717,0.8395
3620,0.89555,0.8397
3630,0.894418,0.8401
3640,0.893284,0.8399
3650,0.892181,0.84
3660,0.891069,0.8401
3670,0.889961,0.8404
3680,0.888827,0.8402
3690,0.88774,0.8407
3700,0.886651,0.8408
3710,0.885553,0.8406
3720,0.884487,0.8402
3730,0.883392,0.8406
3740,0.882338,0.8412
3750,0.881265,0.8408
3760,0.880221,0.8408
3770,0.879184,0.8405
3780,0.878091,0.8407
3790,0.877021,0.8413
3800,0.875948,0.8413
3810,0.874942,0.8414
3820,0.873885,0.8415
3830,0.872832,0.8413
3840,0.871796,0.8412
3850,0.870782,0.8415
3860,0.869705,0.8414
3870,0.868675,0.8414
3880,0.867691,0.8409
3890,0.866642,0.8414
3900,0.865661,0.8414
3910,0.864713,0.8415
3920,0.863706,0.8418
3930,0.862685,0.8421
3940,0.861678,0.8422
3950,0.860653,0.8427
3960,0.859658,0.8426
3970,0.858696,0.8428
3980,0.857719,0.8431
3990,0.856746,0.843
4000,0.855763,0.8434
4010,0.854862,0.8436
4020,0.853892,0.8434
4030,0.852935,0.8434
4040,0.851997,0.8437
4050,0.851029,0.8439
4060,0.850065,0.8438
4070,0.849149,0.8434
4080,0.848201,0.8435
4090,0.847255,0.8434
4100,0.846349,0.8434
4110,0.845439,0.8435
4120,0.8445,0.8438
4130,0.843547,0.8437
4140,0.842613,0.8438
4150,0.841706,0.844
4160,0.84079,0.8442
4170,0.839854,0.8442
4180,0.838976,0.8442
4190,0.838062,0.8441
4200,0.837161,0.8445
4210,0.83629,0.8443
4220,0.835386,0.8445
4230,0.834521,0.8445
4240,0.833668,0.8443
4250,0.83282,0.8447
4260,0.831887,0.8444
4270,0.831033,0.8443
4280,0.830162,0.844
4290,0.829322,0.8442
4300,0.828439,0.8442
4310,0.827563,0.8441
4320,0.826745,0.8445
4330,0.825904,0.8445
4340,0.824999,0.845
4350,0.82413,0.8448
4360,0.823315,0.8449
4370,0.822426,0.8448
4380,0.821593,0.8448
4390,0.820758,0.8449
4400,0.819914,0.845
4410,0.819073,0.8451
4420,0.818253,0.8449
4430,0.817431,0.8453
4440,0.816664,0.8461
4450,0.815906,0.8462
4460,0.815085,0.8462
4470,0.81428,0.8465
4480,0.813425,0.8468
4490,0.812592,0.8467
4500,0.811818,0.8466
4510,0.811035,0.8464
4520,0.810241,0.8468
4530,0.809382,0.847
4540,0.808627,0.8469
4550,0.807859,0.847
4560,0.807066,0.847
4570,0.806278,0.8467
4580,0.805539,0.8469
4590,0.804731,0.8465
4600,0.80392,0.8469
4610,0.80311,0.8469
4620,0.802335,0.8472
4630,0.801607,0.8471
4640,0.800816,0.8474
4650,0.800054,0.8473
4660,0.799266,0.8477
4670,0.798477,0.8476
4680,0.797717,0.8478
4690,0.796937,0.8482
4700,0.796159,0.8483
4710,0.795408,0.8482
4720,0.794705,0.848
4730,0.793972,0.8479
4740,0.793226,0.8481
4750,0.792512,0.8483
4760,0.791779,0.8486
4770,0.791,0.8483
4780,0.79029,0.8483
4790,0.789546,0.8484
4800,0.78882,0.8486
4810,0.788122,0.8489
4820,0.787415,0.849
4830,0.786714,0.8489
4840,0.785956,0.8491
4850,0.785218,0.8496
4860,0.7845,0.8499
4870,0.783788,0.8498
4880,0.783072,0.8499
4890,0.782357,0.85
4900,0.781655,0.8498
4910,0.780962,0.8499
4920,0.780288,0.8499
4930,0.779564,0.8499
4940,0.77887,0.8499
4950,0.778178,0.8502
4960,0.777482,0.8505
4970,0.776799,0.8506
4980,0.776101,0.8508
4990,0.775436,0.8503
5000,0.775436,0.8503
