iter,loss,acc
2550,1.00713,0.6813
2560,0.99565,0.677
2570,0.984948,0.6931
2580,0.98288,0.6871
2590,0.969185,0.695
2600,0.955343,0.6999
2610,0.953034,0.6881
2620,0.941561,0.7023
2630,0.932001,0.701
2640,0.919838,0.7153
2650,0.914985,0.7129
2660,0.90247,0.7257
2670,0.894942,0.7255
2680,0.883888,0.7273
2690,0.875728,0.7199
2700,0.867166,0.7299
2710,0.863515,0.7347
2720,0.848428,0.7422
2730,0.842307,0.7447
2740,0.835778,0.7597
2750,0.828053,0.7598
2760,0.818112,0.7522
2770,0.809644,0.7626
2780,0.800368,0.7682
2790,0.792965,0.7709
2800,0.784396,0.7767
2810,0.77683,0.7656
2820,0.769881,0.7712
2830,0.7653,0.7667
2840,0.758954,0.7734
2850,0.753836,0.77
2860,0.746769,0.7782
2870,0.740503,0.7815
2880,0.732663,0.7882
2890,0.729682,0.7807
2900,0.721925,0.7888
2910,0.717321,0.7839
2920,0.709153,0.7897
2930,0.705235,0.7932
2940,0.700312,0.7941
2950,0.693533,0.7973
2960,0.687957,0.7977
2970,0.684721,0.7966
2980,0.679268,0.7983
2990,0.674589,0.8054
3000,0.669123,0.8064
3010,0.665865,0.806
3020,0.660197,0.8045
3030,0.656131,0.8107
3040,0.652966,0.8098
3050,0.648814,0.8143
3060,0.645703,0.8074
3070,0.641599,0.8123
3080,0.633928,0.8187
3090,0.63201,0.8194
3100,0.629005,0.82
3110,0.627372,0.8168
3120,0.619427,0.821
3130,0.619847,0.8182
3140,0.616675,0.817
3150,0.610879,0.8223
3160,0.604651,0.8267
3170,0.602487,0.8281
3180,0.600479,0.8267
3190,0.592207,0.8294
3200,0.59063,0.8308
3210,0.588213,0.8306
3220,0.585602,0.8314
3230,0.585319,0.8311
3240,0.579632,0.8344
3250,0.579211,0.8304
3260,0.574246,0.8343
3270,0.571427,0.8343
3280,0.5658,0.8373
3290,0.563903,0.8376
3300,0.561952,0.8378
3310,0.55695,0.8403
3320,0.559843,0.839
3330,0.553601,0.8399
3340,0.550679,0.8419
3350,0.550364,0.8406
3360,0.545407,0.843
3370,0.542073,0.8451
3380,0.540894,0.8444
3390,0.539979,0.8438
3400,0.539208,0.8414
3410,0.534546,0.8462
3420,0.530263,0.8455
3430,0.528361,0.847
3440,0.525255,0.8484
3450,0.528022,0.8481
3460,0.523228,0.8472
3470,0.518594,0.8489
3480,0.518621,0.85
3490,0.520872,0.8517
3500,0.512796,0.8517
3510,0.514429,0.8488
3520,0.511472,0.8521
3530,0.505516,0.8528
3540,0.504951,0.8535
3550,0.502231,0.8535
3560,0.500786,0.8564
3570,0.499588,0.854
3580,0.495898,0.8561
3590,0.496072,0.8577
3600,0.496319,0.8582
3610,0.491694,0.8578
3620,0.491424,0.8566
3630,0.493402,0.8577
3640,0.487204,0.8596
3650,0.483577,0.8604
3660,0.48692,0.8594
3670,0.481001,0.8608
3680,0.479288,0.8617
3690,0.479776,0.8596
3700,0.475173,0.863
3710,0.475042,0.863
3720,0.473568,0.8621
3730,0.472672,0.8643
3740,0.472556,0.8628
3750,0.467493,0.8647
3760,0.467912,0.8671
3770,0.467294,0.8642
3780,0.46475,0.8667
3790,0.464323,0.868
3800,0.462006,0.8672
3810,0.459345,0.8666
3820,0.460132,0.8661
3830,0.459471,0.8662
3840,0.455536,0.8685
3850,0.454427,0.8681
3860,0.45167,0.871
3870,0.453388,0.8708
3880,0.45042,0.8712
3890,0.450872,0.8681
3900,0.447671,0.8715
3910,0.449189,0.8726
3920,0.452479,0.8686
3930,0.447259,0.8707
3940,0.443528,0.8734
3950,0.440979,0.8736
3960,0.44021,0.8742
3970,0.440588,0.8726
3980,0.437888,0.875
3990,0.439542,0.8755
4000,0.435517,0.8759
4010,0.436999,0.8748
4020,0.4353,0.8768
4030,0.432139,0.8783
4040,0.432488,0.8756
4050,0.432591,0.8756
4060,0.433171,0.8756
4070,0.430277,0.8773
4080,0.427713,0.8785
4090,0.429373,0.8775
4100,0.426614,0.8762
4110,0.425259,0.8764
4120,0.421883,0.8787
4130,0.422461,0.8781
4140,0.421385,0.8786
4150,0.421001,0.88
4160,0.420572,0.8797
4170,0.420586,0.8793
4180,0.416994,0.8817
4190,0.414063,0.8817
4200,0.413174,0.8828
4210,0.413332,0.8826
4220,0.41713,0.8806
4230,0.413747,0.8819
4240,0.41254,0.8815
4250,0.411198,0.8836
4260,0.409456,0.8819
4270,0.407566,0.8855
4280,0.408402,0.8824
4290,0.407397,0.8854
4300,0.40837,0.8821
4310,0.403782,0.8858
4320,0.404505,0.8829
4330,0.405222,0.8822
4340,0.402212,0.8834
4350,0.401769,0.8855
4360,0.399119,0.8868
4370,0.403752,0.8833
4380,0.401403,0.8862
4390,0.399226,0.8877
4400,0.39907,0.8877
4410,0.396052,0.8875
4420,0.395879,0.8876
4430,0.395657,0.8875
4440,0.400288,0.8864
4450,0.393259,0.8898
4460,0.393929,0.8864
4470,0.393566,0.8862
4480,0.393456,0.8864
4490,0.395307,0.889
4500,0.389437,0.8895
4510,0.38853,0.8892
4520,0.387111,0.8906
4530,0.386939,0.8899
4540,0.387637,0.8897
4550,0.386554,0.8881
4560,0.385687,0.8906
4570,0.386998,0.8887
4580,0.387623,0.888
4590,0.385609,0.8899
4600,0.386685,0.8881
4610,0.382654,0.8897
4620,0.384341,0.8897
4630,0.384488,0.8907
4640,0.383067,0.891
4650,0.381665,0.8924
4660,0.381243,0.8924
4670,0.37989,0.8926
4680,0.378886,0.8914
4690,0.377794,0.8918
4700,0.379783,0.8919
4710,0.377948,0.8924
4720,0.376683,0.8945
4730,0.378921,0.8911
4740,0.374917,0.8923
4750,0.376894,0.8918
4760,0.375259,0.8936
4770,0.374479,0.8927
4780,0.373606,0.8944
4790,0.373111,0.8947
4800,0.374581,0.8947
4810,0.371942,0.8953
4820,0.374192,0.8929
4830,0.371899,0.8943
4840,0.36879,0.8951
4850,0.369964,0.8958
4860,0.369266,0.8952
4870,0.367646,0.8951
4880,0.368011,0.8956
4890,0.36675,0.8961
4900,0.366161,0.8962
4910,0.366246,0.8971
4920,0.366249,0.8945
4930,0.36556,0.8942
4940,0.36422,0.895
4950,0.367923,0.8949
4960,0.364937,0.8973
4970,0.365906,0.895
4980,0.362129,0.8957
4990,0.363014,0.8963
5000,0.361982,0.8959
5010,0.363361,0.8959
5020,0.361493,0.8961
5030,0.358232,0.8964
5040,0.361547,0.8949
5050,0.357229,0.8965
5060,0.359557,0.8971
5070,0.361862,0.8966
5080,0.361553,0.8964
5090,0.358169,0.8976
5100,0.356834,0.8985
5110,0.356144,0.897
5120,0.357291,0.8974
5130,0.355847,0.8975
5140,0.361048,0.8977
5150,0.354312,0.9004
5160,0.354473,0.8987
5170,0.35292,0.8998
5180,0.356395,0.8975
5190,0.357152,0.8971
5200,0.354267,0.8994
5210,0.355559,0.8979
5220,0.353305,0.8997
5230,0.352558,0.8985
5240,0.353068,0.899
5250,0.354944,0.8985
5260,0.351869,0.8993
5270,0.350022,0.8994
5280,0.351135,0.9
5290,0.35027,0.8999
5300,0.350491,0.9
5310,0.349188,0.8994
5320,0.34929,0.9004
5330,0.350407,0.9008
5340,0.351987,0.899
5350,0.34864,0.899
5360,0.349733,0.8988
5370,0.347595,0.8997
5380,0.348354,0.8982
5390,0.347928,0.8999
5400,0.348685,0.9018
5410,0.346568,0.9001
5420,0.349042,0.9003
5430,0.347548,0.899
5440,0.345619,0.9006
5450,0.345267,0.9008
5460,0.344501,0.9006
5470,0.345785,0.9011
5480,0.34817,0.8993
5490,0.345391,0.903
5500,0.343993,0.9018
5510,0.341902,0.9006
5520,0.34207,0.9029
5530,0.341935,0.9021
5540,0.341332,0.902
5550,0.340042,0.9033
5560,0.342346,0.9019
5570,0.342318,0.9014
5580,0.340757,0.9014
5590,0.338892,0.9035
5600,0.341908,0.9011
5610,0.33957,0.9028
5620,0.340908,0.9023
5630,0.338323,0.9034
5640,0.34389,0.9025
5650,0.339108,0.9035
5660,0.341168,0.9022
5670,0.339347,0.9017
5680,0.340072,0.9026
5690,0.341323,0.9016
5700,0.337345,0.9032
5710,0.336176,0.9036
5720,0.339297,0.9026
5730,0.337434,0.9027
5740,0.334895,0.9039
5750,0.335769,0.9028
5760,0.334631,0.9045
5770,0.336343,0.9034
5780,0.334847,0.9042
5790,0.334439,0.9042
5800,0.333688,0.9049
5810,0.33425,0.9036
5820,0.337698,0.9025
5830,0.333495,0.9045
5840,0.333666,0.9056
5850,0.332886,0.9034
5860,0.333518,0.9043
5870,0.335145,0.9064
5880,0.334346,0.9036
5890,0.335693,0.9035
5900,0.333873,0.9052
5910,0.332173,0.9046
5920,0.333268,0.9049
5930,0.331056,0.9036
5940,0.330719,0.9038
5950,0.329016,0.9053
5960,0.331668,0.9046
5970,0.333135,0.9065
5980,0.330523,0.9054
5990,0.328182,0.906
6000,0.330215,0.9055
6010,0.327979,0.9068
6020,0.328836,0.9058
6030,0.329723,0.9048
6040,0.328765,0.908
6050,0.329502,0.9059
6060,0.327451,0.9069
6070,0.328392,0.9047
6080,0.330186,0.9039
6090,0.327386,0.9067
6100,0.327283,0.9073
6110,0.326214,0.9077
6120,0.326405,0.9063
6130,0.325207,0.9075
6140,0.326257,0.9067
6150,0.327758,0.9064
6160,0.324591,0.906
6170,0.324882,0.9078
6180,0.324114,0.906
6190,0.326907,0.9056
6200,0.326453,0.9052
6210,0.327289,0.9053
6220,0.325124,0.9075
6230,0.323582,0.9069
6240,0.323351,0.9083
6250,0.328311,0.9069
6260,0.325436,0.9058
6270,0.323668,0.9064
6280,0.325931,0.9061
6290,0.325947,0.9044
6300,0.324772,0.9064
6310,0.323993,0.9063
6320,0.322179,0.9081
6330,0.322868,0.9058
6340,0.325819,0.9064
6350,0.329744,0.9039
6360,0.322126,0.906
6370,0.322487,0.9093
6380,0.320909,0.9078
6390,0.322259,0.9092
6400,0.321064,0.9084
6410,0.321041,0.9082
6420,0.320256,0.907
6430,0.319267,0.9077
6440,0.321777,0.9064
6450,0.32065,0.9087
6460,0.319448,0.9082
6470,0.318818,0.9082
6480,0.322146,0.9089
6490,0.316979,0.91
6500,0.318731,0.9102
6510,0.319238,0.9087
6520,0.319482,0.906
6530,0.318554,0.9087
6540,0.317581,0.9097
6550,0.318968,0.9103
6560,0.316963,0.9086
6570,0.317086,0.9104
6580,0.318794,0.907
6590,0.320014,0.9078
6600,0.318546,0.9092
6610,0.318443,0.909
6620,0.318085,0.9083
6630,0.319009,0.9093
6640,0.315689,0.9106
6650,0.317074,0.9107
6660,0.315116,0.9114
6670,0.317681,0.9107
6680,0.315453,0.9081
6690,0.318485,0.9086
6700,0.31622,0.9081
6710,0.314368,0.9089
6720,0.316932,0.9097
6730,0.31352,0.9107
6740,0.313859,0.9103
6750,0.313674,0.9097
6760,0.313437,0.9101
6770,0.313451,0.9115
6780,0.312319,0.9107
6790,0.313082,0.9107
6800,0.313897,0.911
6810,0.312112,0.9116
6820,0.313902,0.9092
6830,0.313751,0.9108
6840,0.313207,0.9113
6850,0.312174,0.9095
6860,0.311453,0.9094
6870,0.314007,0.9102
6880,0.313047,0.9104
6890,0.31219,0.9112
6900,0.311845,0.9114
6910,0.314621,0.9092
6920,0.314029,0.909
6930,0.312516,0.912
6940,0.312794,0.9091
6950,0.311346,0.9106
6960,0.312067,0.9109
6970,0.311761,0.9094
6980,0.31465,0.9069
6990,0.313351,0.9089
7000,0.309836,0.9109
7010,0.310699,0.9119
7020,0.309173,0.9112
7030,0.311076,0.9096
7040,0.312544,0.9106
7050,0.309961,0.9099
7060,0.309551,0.9113
7070,0.312242,0.9103
7080,0.308908,0.9115
7090,0.309179,0.9121
7100,0.308121,0.9102
7110,0.307852,0.9123
7120,0.309266,0.912
7130,0.307755,0.9109
7140,0.308921,0.9117
7150,0.312613,0.9101
7160,0.308289,0.91
7170,0.310051,0.9112
7180,0.306174,0.9117
7190,0.307739,0.911
7200,0.306259,0.9129
7210,0.306076,0.913
7220,0.305932,0.9132
7230,0.308242,0.9105
7240,0.306179,0.9115
7250,0.307848,0.9132
7260,0.307284,0.9127
7270,0.306873,0.9114
7280,0.307436,0.9111
7290,0.306626,0.9122
7300,0.305863,0.9135
7310,0.305539,0.9132
7320,0.308811,0.9108
7330,0.309547,0.9118
7340,0.307687,0.912
7350,0.308231,0.9123
7360,0.306839,0.9139
7370,0.306478,0.911
7380,0.307924,0.9116
7390,0.306949,0.9108
7400,0.307928,0.9125
7410,0.305134,0.9112
7420,0.305263,0.9118
7430,0.308129,0.9109
7440,0.306166,0.9102
7450,0.305315,0.913
7460,0.302708,0.9121
7470,0.304414,0.9132
7480,0.303276,0.9128
7490,0.303268,0.9147
7500,0.302309,0.9133
7510,0.303918,0.9111
7520,0.303824,0.9144
7530,0.303074,0.9136
7540,0.303109,0.9143
7550,0.303067,0.9126
7560,0.301165,0.9138
7570,0.301956,0.9135
7580,0.303234,0.9121
7590,0.30381,0.9126
7600,0.30272,0.9129
7610,0.301862,0.9125
7620,0.302189,0.9133
7630,0.303049,0.9127
7640,0.301363,0.9144
7650,0.301115,0.9137
7660,0.303275,0.911
7670,0.301758,0.911
7680,0.300258,0.9144
7690,0.299714,0.9136
7700,0.299782,0.914
7710,0.300618,0.9126
7720,0.301142,0.913
7730,0.303517,0.9112
7740,0.299078,0.9136
7750,0.303815,0.9116
7760,0.303312,0.9119
7770,0.302078,0.9127
7780,0.302074,0.9129
7790,0.302609,0.9138
7800,0.299388,0.9143
7810,0.300147,0.9133
7820,0.30046,0.9122
7830,0.303135,0.9105
7840,0.299339,0.912
7850,0.30177,0.9131
7860,0.297636,0.9141
7870,0.300574,0.9119
7880,0.301089,0.9123
7890,0.300885,0.9123
7900,0.298632,0.9134
7910,0.299072,0.9134
7920,0.298904,0.9143
7930,0.298419,0.9146
7940,0.297408,0.9138
7950,0.298815,0.9139
7960,0.297606,0.914
7970,0.297705,0.9148
7980,0.298812,0.9136
7990,0.297585,0.9137
8000,0.300269,0.9138
8010,0.296799,0.9141
8020,0.297345,0.9146
8030,0.295702,0.9156
8040,0.297045,0.9138
8050,0.298744,0.9146
8060,0.29989,0.9126
8070,0.298909,0.9128
8080,0.297733,0.9152
8090,0.2968,0.9154
8100,0.295808,0.9145
8110,0.295766,0.916
8120,0.297583,0.9146
8130,0.29588,0.9129
8140,0.294487,0.9144
8150,0.294293,0.915
8160,0.295857,0.9149
8170,0.296973,0.9147
8180,0.297162,0.9141
8190,0.296063,0.9157
8200,0.294934,0.9137
