iter,loss,acc
2550,0.368507,0.9047
2560,0.378317,0.9085
2570,0.376169,0.9095
2580,0.428312,0.9019
2590,0.339141,0.9196
2600,0.365374,0.9091
2610,0.343202,0.9156
2620,0.354543,0.912
2630,0.365892,0.9063
2640,0.339622,0.9143
2650,0.369529,0.9075
2660,0.399871,0.8954
2670,0.386372,0.8982
2680,0.369335,0.9037
2690,0.398322,0.9015
2700,0.414347,0.8971
2710,0.437377,0.8883
2720,0.376059,0.9033
2730,0.438041,0.8899
2740,0.386251,0.9004
2750,0.680603,0.8471
2760,0.336174,0.9185
2770,0.364342,0.9129
2780,0.481521,0.8769
2790,0.378999,0.9098
2800,0.437035,0.8969
2810,0.356933,0.9127
2820,0.408852,0.9002
2830,0.345322,0.911
2840,0.404355,0.8955
2850,0.429617,0.8913
2860,0.376111,0.905
2870,0.419992,0.8908
2880,0.382061,0.9022
2890,0.375316,0.9042
2900,0.371758,0.9083
2910,0.405988,0.8916
2920,0.426858,0.8916
2930,0.32893,0.9175
2940,0.426843,0.8953
2950,0.371268,0.9055
2960,0.389664,0.8997
2970,0.344787,0.9109
2980,0.348805,0.9104
2990,0.385435,0.9038
3000,0.453583,0.875
3010,0.391596,0.899
3020,0.335872,0.9131
3030,0.383949,0.8979
3040,0.372534,0.8997
3050,0.327976,0.917
3060,0.636709,0.8425
3070,0.388336,0.904
3080,0.375331,0.9058
3090,0.537015,0.8741
3100,0.383202,0.9053
3110,0.36036,0.9152
3120,0.376657,0.9007
3130,1.03284,0.8052
3140,0.399027,0.9018
3150,0.382432,0.9074
3160,0.444673,0.8911
3170,0.336457,0.9192
3180,1.09709,0.7595
3190,0.345157,0.9171
3200,0.398596,0.9023
3210,0.348185,0.9152
3220,0.406661,0.8992
3230,0.48355,0.8812
3240,0.364554,0.9154
3250,0.375977,0.9085
3260,0.376888,0.9056
3270,0.432226,0.89
3280,0.563025,0.8768
3290,0.357007,0.9128
3300,0.416634,0.8972
3310,0.403894,0.899
3320,0.374146,0.9045
3330,0.370035,0.9136
3340,0.347117,0.9164
3350,0.385701,0.9061
3360,0.382851,0.9088
3370,0.357608,0.911
3380,0.352186,0.9133
3390,0.441302,0.8826
3400,0.39597,0.9019
3410,0.390335,0.9017
3420,0.360179,0.9132
3430,0.38364,0.8995
3440,0.360062,0.911
3450,0.363675,0.9084
3460,0.532124,0.864
3470,0.387508,0.9032
3480,0.398645,0.8989
3490,0.321796,0.9173
3500,0.370054,0.9081
3510,0.37733,0.9012
3520,0.325965,0.9199
3530,0.479614,0.8799
3540,0.390032,0.9039
3550,0.517573,0.8785
3560,0.342202,0.9161
3570,0.349921,0.9184
3580,0.347469,0.915
3590,0.360355,0.9113
3600,0.341529,0.9126
3610,0.383155,0.9056
3620,0.411766,0.9025
3630,0.394122,0.8995
3640,0.389035,0.8968
3650,0.477871,0.8832
3660,0.341444,0.9152
3670,0.356003,0.9136
3680,0.345845,0.9128
3690,0.375551,0.91
3700,0.451937,0.8936
3710,0.37249,0.9085
3720,0.357174,0.9121
3730,0.387369,0.8999
3740,0.368462,0.9084
3750,0.325102,0.9212
3760,0.34568,0.9143
3770,0.460398,0.8779
3780,0.348345,0.9156
3790,0.411718,0.8993
3800,0.36276,0.9099
3810,0.333294,0.9202
3820,0.343357,0.9113
3830,0.511112,0.8747
3840,0.404456,0.9001
3850,0.374344,0.9008
3860,0.394553,0.9008
3870,0.333253,0.9209
3880,0.359505,0.9066
3890,0.334946,0.9213
3900,0.379931,0.9055
3910,0.333666,0.9166
3920,0.341222,0.9178
3930,0.344931,0.9127
3940,0.378635,0.8998
3950,0.32108,0.9198
3960,0.341172,0.9117
3970,0.33483,0.9148
3980,0.355471,0.9137
3990,0.367514,0.9098
4000,0.374527,0.9065
4010,0.392453,0.9005
4020,0.497847,0.8772
4030,0.373151,0.9061
4040,0.349559,0.9151
4050,0.379004,0.9054
4060,0.479412,0.8686
4070,0.459064,0.8817
4080,0.39799,0.8972
4090,0.382259,0.9032
4100,0.731676,0.8295
4110,0.378388,0.9077
4120,0.375517,0.9039
4130,0.362039,0.9111
4140,0.416299,0.8905
4150,0.393737,0.9001
4160,0.386856,0.905
4170,0.413903,0.8978
4180,0.440977,0.8947
4190,0.37753,0.9085
4200,0.403473,0.9024
4210,0.690017,0.8438
4220,0.345583,0.9139
4230,0.431233,0.8918
4240,1.47805,0.7116
4250,0.411049,0.8945
4260,0.373276,0.9086
4270,0.360939,0.9076
4280,0.347501,0.9152
4290,0.35323,0.9161
4300,0.326353,0.9199
4310,0.386044,0.9036
4320,0.365462,0.9112
4330,0.334021,0.92
4340,0.356594,0.9084
4350,0.378296,0.9094
4360,0.526913,0.8617
4370,0.401475,0.9017
4380,0.404966,0.8963
4390,0.351536,0.9138
4400,0.368733,0.9002
4410,0.341191,0.9147
4420,0.565448,0.846
4430,0.34878,0.9103
4440,0.438221,0.8852
4450,0.418612,0.8936
4460,0.34171,0.9143
4470,0.363046,0.9118
4480,0.587482,0.8551
4490,0.329674,0.9152
4500,0.347887,0.9155
4510,0.347173,0.9151
4520,0.444951,0.8878
4530,0.347483,0.918
4540,0.38255,0.9044
4550,0.832309,0.8021
4560,0.417433,0.8959
4570,0.341379,0.916
4580,0.403555,0.8992
4590,0.344612,0.9128
4600,1.69586,0.8023
4610,0.365084,0.9135
4620,0.337963,0.918
4630,0.347028,0.916
4640,0.377915,0.9071
4650,0.336814,0.9184
4660,0.327826,0.9199
4670,0.367783,0.9088
4680,0.345857,0.9165
4690,0.339348,0.9172
4700,0.410843,0.8889
4710,0.458428,0.89
4720,0.361016,0.9065
4730,0.374887,0.9059
4740,0.368257,0.9062
4750,0.61193,0.8545
4760,0.383664,0.9075
4770,0.353769,0.9129
4780,0.373497,0.9098
4790,0.464723,0.8777
4800,0.35482,0.9124
4810,0.348716,0.9142
4820,0.347013,0.9177
4830,0.439363,0.893
4840,0.37954,0.905
4850,0.330366,0.9214
4860,0.341019,0.9166
4870,0.429855,0.8876
4880,0.348394,0.916
4890,0.782859,0.8406
4900,0.466506,0.8808
4910,0.606105,0.8602
4920,0.411096,0.9019
4930,0.389938,0.9036
4940,0.389835,0.8998
4950,0.359417,0.9161
4960,0.345496,0.9167
4970,0.368907,0.9051
4980,0.356092,0.9134
4990,0.353472,0.9143
5000,0.353472,0.9062
