iter,loss,acc
1040,0.290712,0.9164
1050,0.290464,0.918
1060,0.291828,0.9168
1070,0.288003,0.9189
1080,0.286211,0.9189
1090,0.283433,0.9169
1100,0.298265,0.9125
1110,0.298138,0.9173
1120,0.289509,0.9176
1130,0.29121,0.9176
1140,0.28468,0.9184
1150,0.288381,0.9198
1160,0.288548,0.9171
1170,0.283113,0.9172
1180,0.285041,0.918
1190,0.289655,0.9162
1200,0.290217,0.9171
1210,0.321373,0.9068
1220,0.288166,0.9197
1230,0.286028,0.9174
1240,0.285697,0.9202
1250,0.285102,0.9215
1260,0.287371,0.9184
1270,0.289216,0.92
1280,0.293723,0.9192
1290,0.286073,0.9202
1300,0.281786,0.9198
1310,0.289195,0.9204
1320,0.284436,0.9188
1330,0.284691,0.9184
1340,0.291809,0.9179
1350,0.288293,0.9181
1360,0.285754,0.9211
1370,0.291955,0.9172
1380,0.283553,0.921
1390,0.303002,0.9124
1400,0.281657,0.9193
1410,0.283798,0.9222
1420,0.280512,0.9225
1430,0.289339,0.9178
1440,0.284407,0.9196
1450,0.287938,0.9201
1460,0.285152,0.9194
1470,0.28045,0.921
1480,0.283312,0.9198
1490,0.282199,0.9207
1500,0.28853,0.9187
1510,0.283076,0.9206
1520,0.289568,0.9187
1530,0.282176,0.9212
1540,0.280295,0.9205
1550,0.284306,0.9208
1560,0.288191,0.9203
1570,0.292237,0.9177
1580,0.286227,0.9168
1590,0.278671,0.9222
1600,0.280206,0.9176
1610,0.28365,0.9177
1620,0.280722,0.9221
1630,0.282383,0.9204
1640,0.28014,0.9204
1650,0.279505,0.9228
1660,0.282766,0.9196
1670,0.279927,0.9216
1680,0.28043,0.9215
1690,0.290526,0.9135
1700,0.293971,0.9195
1710,0.280793,0.9202
1720,0.284188,0.9185
1730,0.275981,0.9214
1740,0.280568,0.9202
1750,0.292149,0.9188
1760,0.283763,0.9203
1770,0.282646,0.9193
1780,0.288203,0.9197
1790,0.283435,0.92
1800,0.284761,0.9184
1810,0.289321,0.9177
1820,0.287652,0.9179
1830,0.277048,0.923
1840,0.2767,0.9212
1850,0.282544,0.9192
1860,0.290855,0.9163
1870,0.276225,0.9208
1880,0.281892,0.919
1890,0.28235,0.9209
1900,0.284185,0.9226
1910,0.282894,0.9212
1920,0.276509,0.9235
1930,0.278812,0.9212
1940,0.275794,0.9221
1950,0.287511,0.9184
1960,0.28011,0.9207
1970,0.275536,0.9234
1980,0.282549,0.9202
1990,0.276377,0.9223
2000,0.27398,0.9234
2010,0.291372,0.9171
2020,0.284988,0.9194
2030,0.273902,0.9227
2040,0.286125,0.9182
2050,0.288395,0.9209
2060,0.280551,0.9214
2070,0.280016,0.9201
2080,0.282359,0.9197
2090,0.281196,0.9207
2100,0.275988,0.9226
2110,0.284696,0.9194
2120,0.282375,0.9216
2130,0.278581,0.9222
2140,0.276534,0.9211
2150,0.283016,0.9184
2160,0.284986,0.9204
2170,0.277722,0.9229
2180,0.278101,0.9228
2190,0.281693,0.9206
2200,0.28393,0.9195
2210,0.273752,0.9229
2220,0.278748,0.9215
2230,0.277569,0.92
2240,0.278138,0.923
2250,0.283184,0.9174
2260,0.279675,0.9202
2270,0.283119,0.9183
2280,0.276407,0.9221
2290,0.27962,0.9233
2300,0.273473,0.9224
2310,0.279259,0.9212
2320,0.280815,0.9207
2330,0.273632,0.9214
2340,0.273947,0.9229
2350,0.27581,0.9219
2360,0.279379,0.9214
2370,0.282459,0.9216
2380,0.275882,0.9231
2390,0.284563,0.921
2400,0.279637,0.9233
2410,0.281088,0.9209
2420,0.284886,0.9208
2430,0.2791,0.9198
2440,0.289977,0.9162
2450,0.27731,0.9227
2460,0.280984,0.9193
2470,0.282885,0.9194
2480,0.283474,0.9192
2490,0.276737,0.9226
2500,0.27504,0.9222
2510,0.280277,0.921
2520,0.276754,0.9232
2530,0.278175,0.9232
2540,0.289495,0.9173
2550,0.285445,0.9199
2560,0.274681,0.9241
2570,0.289293,0.9178
2580,0.289252,0.9158
2590,0.275636,0.9202
2600,0.278556,0.922
2610,0.283366,0.9211
2620,0.278833,0.9216
2630,0.278342,0.9225
2640,0.276329,0.9187
2650,0.277821,0.9193
2660,0.278964,0.9204
2670,0.276324,0.9209
2680,0.276407,0.9215
2690,0.278894,0.9241
2700,0.276922,0.9211
2710,0.277755,0.9215
2720,0.275046,0.9212
2730,0.275979,0.9212
2740,0.279598,0.9198
2750,0.280874,0.9205
2760,0.277886,0.9179
2770,0.281231,0.9196
2780,0.286573,0.9177
2790,0.276412,0.9206
2800,0.271034,0.9225
2810,0.27753,0.9228
2820,0.277036,0.9229
2830,0.279231,0.9228
2840,0.283712,0.9191
2850,0.278687,0.9217
2860,0.276794,0.9211
2870,0.280959,0.921
2880,0.277195,0.9234
2890,0.279458,0.9192
2900,0.274625,0.9231
2910,0.277298,0.9195
2920,0.27797,0.9211
2930,0.279516,0.9195
2940,0.273315,0.9231
2950,0.276019,0.9195
2960,0.273652,0.9219
2970,0.273681,0.9214
2980,0.273501,0.9232
2990,0.275793,0.9238
3000,0.274508,0.9231
3010,0.28995,0.9171
3020,0.281575,0.9213
3030,0.277795,0.9224
3040,0.279192,0.9207
3050,0.281864,0.9214
3060,0.282698,0.9227
3070,0.284222,0.9216
3080,0.283928,0.9203
3090,0.274867,0.9225
3100,0.27357,0.9232
3110,0.276165,0.9233
3120,0.27267,0.923
3130,0.279423,0.9229
3140,0.274888,0.9227
3150,0.274988,0.9204
3160,0.277616,0.9208
3170,0.275139,0.9238
3180,0.277387,0.9219
3190,0.274042,0.9242
3200,0.279497,0.9203
3210,0.273073,0.9194
3220,0.275923,0.9198
3230,0.28753,0.9158
3240,0.276937,0.9221
3250,0.274095,0.921
3260,0.275585,0.9246
3270,0.273727,0.9242
3280,0.271671,0.9221
3290,0.27257,0.924
3300,0.278344,0.9206
3310,0.278958,0.9202
3320,0.273823,0.9224
3330,0.296525,0.9129
3340,0.274861,0.9207
3350,0.276184,0.9228
3360,0.28226,0.9192
3370,0.270537,0.9238
3380,0.274491,0.9218
3390,0.27949,0.9208
3400,0.278695,0.9214
3410,0.279004,0.9243
3420,0.280457,0.922
3430,0.275912,0.9224
3440,0.273016,0.9229
3450,0.27391,0.922
3460,0.273618,0.9223
3470,0.276786,0.9234
3480,0.279945,0.9232
3490,0.277103,0.922
3500,0.285716,0.9201
3510,0.273611,0.9228
3520,0.27309,0.9245
3530,0.272807,0.9225
3540,0.270514,0.9243
3550,0.280097,0.9223
3560,0.273266,0.9235
3570,0.28802,0.919
3580,0.285541,0.9192
3590,0.275293,0.9226
3600,0.272309,0.9237
3610,0.28714,0.9192
3620,0.274433,0.922
3630,0.271959,0.9234
3640,0.286223,0.9202
3650,0.275143,0.9232
3660,0.273227,0.9236
3670,0.275731,0.9237
3680,0.273804,0.9217
3690,0.272487,0.9266
3700,0.27444,0.9228
3710,0.275452,0.9216
3720,0.271902,0.9237
3730,0.275128,0.9234
3740,0.274185,0.9222
3750,0.275866,0.9202
3760,0.27599,0.9198
3770,0.28336,0.9186
3780,0.273239,0.9213
3790,0.283273,0.9177
3800,0.277725,0.9212
3810,0.272854,0.9219
3820,0.268612,0.9221
3830,0.269667,0.9233
3840,0.269973,0.9226
3850,0.280528,0.9212
3860,0.274352,0.9223
3870,0.272491,0.9218
3880,0.278077,0.9211
3890,0.279341,0.9215
3900,0.286347,0.9191
3910,0.275617,0.9201
3920,0.278589,0.9208
3930,0.276592,0.9217
3940,0.274986,0.9219
3950,0.279922,0.9227
3960,0.280668,0.9194
3970,0.277495,0.9215
3980,0.287239,0.9161
3990,0.280919,0.9173
4000,0.279952,0.9207
4010,0.277842,0.9219
4020,0.273608,0.9236
4030,0.279542,0.9222
4040,0.282009,0.9188
4050,0.273339,0.9231
4060,0.280423,0.9206
4070,0.278125,0.9211
4080,0.278549,0.9221
4090,0.276966,0.9209
4100,0.270771,0.9232
4110,0.275114,0.9214
4120,0.268263,0.9232
4130,0.272297,0.9218
4140,0.273075,0.9221
4150,0.277655,0.9201
4160,0.277089,0.9201
4170,0.275218,0.9208
4180,0.283502,0.9205
4190,0.274038,0.9234
4200,0.270562,0.9237
4210,0.273162,0.9224
4220,0.281148,0.919
4230,0.285276,0.921
4240,0.275455,0.9204
4250,0.272934,0.9229
4260,0.28059,0.9232
4270,0.280362,0.9198
4280,0.273938,0.9219
4290,0.27039,0.9259
4300,0.275958,0.9212
4310,0.273508,0.9249
4320,0.278995,0.9212
4330,0.278113,0.9214
4340,0.271345,0.9231
4350,0.272906,0.9224
4360,0.27914,0.9208
4370,0.2854,0.92
4380,0.275167,0.9228
4390,0.276435,0.9219
4400,0.270415,0.9252
4410,0.280654,0.9208
4420,0.278613,0.9221
4430,0.270073,0.9239
4440,0.269335,0.924
4450,0.277589,0.9236
4460,0.271294,0.9265
4470,0.279711,0.9195
4480,0.274348,0.9226
4490,0.272323,0.9243
4500,0.274065,0.923
4510,0.276198,0.9225
4520,0.278787,0.9199
4530,0.274382,0.9205
4540,0.274263,0.9222
4550,0.272139,0.9241
4560,0.280155,0.9183
4570,0.275482,0.9216
4580,0.273772,0.923
4590,0.272449,0.9238
4600,0.272148,0.9247
4610,0.271516,0.9242
4620,0.275266,0.9243
4630,0.273565,0.9241
4640,0.272669,0.923
4650,0.272587,0.9252
4660,0.272966,0.9229
4670,0.270258,0.9231
4680,0.272159,0.9236
4690,0.270925,0.9242
4700,0.281226,0.9216
4710,0.275544,0.921
4720,0.274418,0.9221
4730,0.283239,0.9199
4740,0.270014,0.9251
4750,0.281424,0.9193
4760,0.280181,0.9211
4770,0.273191,0.9245
4780,0.272986,0.9257
4790,0.286653,0.9185
4800,0.275396,0.9233
4810,0.276279,0.9217
4820,0.27835,0.9187
4830,0.27268,0.9235
4840,0.276069,0.9228
4850,0.278578,0.921
4860,0.279206,0.9211
4870,0.274348,0.9235
4880,0.28377,0.9197
4890,0.27654,0.922
4900,0.27236,0.9237
4910,0.27842,0.9208
4920,0.271716,0.9233
4930,0.272667,0.9223
4940,0.278904,0.9215
4950,0.2736,0.9228
4960,0.272083,0.9233
4970,0.279597,0.9197
4980,0.276649,0.9194
4990,0.281572,0.918
5000,0.281572,0.9206
