iter,loss,acc
1630,0.341648,0.9083
1640,0.341905,0.9071
1650,0.341502,0.9072
1660,0.340964,0.9073
1670,0.341424,0.9076
1680,0.340819,0.9081
1690,0.340114,0.908
1700,0.339724,0.9077
1710,0.339576,0.9082
1720,0.338997,0.9083
1730,0.339042,0.909
1740,0.339805,0.91
1750,0.339032,0.909
1760,0.338392,0.9094
1770,0.337687,0.9092
1780,0.337216,0.9087
1790,0.33894,0.9082
1800,0.337788,0.9086
1810,0.336957,0.9097
1820,0.337586,0.9104
1830,0.336692,0.9096
1840,0.335995,0.9095
1850,0.33554,0.9094
1860,0.336425,0.9091
1870,0.335314,0.9095
1880,0.336335,0.9073
1890,0.333897,0.9093
1900,0.334483,0.9098
1910,0.334057,0.9104
1920,0.332847,0.9094
1930,0.334002,0.9094
1940,0.333463,0.9087
1950,0.332328,0.9096
1960,0.332551,0.9101
1970,0.332407,0.9094
1980,0.331915,0.9094
1990,0.331286,0.9098
2000,0.330707,0.9104
2010,0.330603,0.9102
2020,0.330776,0.9103
2030,0.331221,0.9097
2040,0.330123,0.9116
2050,0.330736,0.9109
2060,0.329969,0.911
2070,0.329812,0.9114
2080,0.329138,0.9117
2090,0.328973,0.9114
2100,0.328709,0.9109
2110,0.328668,0.9119
2120,0.328018,0.9115
2130,0.32761,0.9114
2140,0.327249,0.9115
2150,0.327022,0.9117
2160,0.326555,0.9117
2170,0.326436,0.9112
2180,0.326083,0.9109
2190,0.326292,0.9106
2200,0.325928,0.9117
2210,0.326497,0.9118
2220,0.327291,0.9116
2230,0.327272,0.9116
2240,0.32579,0.912
2250,0.326302,0.9104
2260,0.324807,0.9121
2270,0.324682,0.9112
2280,0.324205,0.9115
2290,0.324414,0.912
2300,0.3251,0.9113
2310,0.325019,0.9115
2320,0.324296,0.9122
2330,0.323932,0.9118
2340,0.323451,0.9123
2350,0.324227,0.9122
2360,0.322991,0.9123
2370,0.323206,0.9121
2380,0.323377,0.9125
2390,0.3227,0.912
2400,0.322179,0.9126
2410,0.32198,0.9119
2420,0.322298,0.9116
2430,0.32267,0.9121
2440,0.322255,0.9134
2450,0.322356,0.9113
2460,0.321902,0.9121
2470,0.321731,0.9122
2480,0.321145,0.9133
2490,0.320568,0.9134
2500,0.32056,0.9128
2510,0.320201,0.9128
2520,0.321116,0.9128
2530,0.320591,0.9125
2540,0.319748,0.914
2550,0.319884,0.9127
2560,0.32056,0.9127
2570,0.319674,0.914
2580,0.319256,0.9137
2590,0.319528,0.9131
2600,0.318885,0.9134
2610,0.318383,0.9136
2620,0.317997,0.9132
2630,0.3188,0.914
2640,0.319296,0.9126
2650,0.319467,0.9129
2660,0.319115,0.9122
2670,0.319002,0.9129
2680,0.317998,0.9127
2690,0.31811,0.9134
2700,0.3172,0.9133
2710,0.317606,0.9134
2720,0.317725,0.9141
2730,0.3176,0.9131
2740,0.31656,0.9137
2750,0.315942,0.9139
2760,0.316673,0.9126
2770,0.316121,0.9137
2780,0.315804,0.9131
2790,0.31632,0.9141
2800,0.316295,0.915
2810,0.31615,0.9138
2820,0.316345,0.9127
2830,0.315969,0.9124
2840,0.315594,0.9138
2850,0.315383,0.9143
2860,0.315047,0.9142
2870,0.31523,0.9133
2880,0.315378,0.9143
2890,0.315421,0.9137
2900,0.314924,0.9139
2910,0.31542,0.9137
2920,0.314343,0.9143
2930,0.313926,0.914
2940,0.313677,0.9143
2950,0.313579,0.9132
2960,0.313242,0.913
2970,0.312906,0.913
2980,0.313097,0.9138
2990,0.313268,0.9138
3000,0.31342,0.9143
3010,0.313605,0.9138
3020,0.3137,0.9134
3030,0.313157,0.9141
3040,0.313065,0.9139
3050,0.312043,0.915
3060,0.312953,0.9152
3070,0.311914,0.9158
3080,0.311824,0.916
3090,0.312016,0.9153
3100,0.31167,0.9155
3110,0.311366,0.9152
3120,0.311248,0.9153
3130,0.310717,0.9159
3140,0.310344,0.9151
3150,0.31036,0.9153
3160,0.3109,0.9155
3170,0.309975,0.9154
3180,0.310501,0.9155
3190,0.310549,0.9157
3200,0.310579,0.9146
3210,0.309973,0.9151
3220,0.310947,0.9136
3230,0.310175,0.9151
3240,0.310459,0.9142
3250,0.310054,0.9144
3260,0.309857,0.9144
3270,0.309724,0.914
3280,0.309428,0.9152
3290,0.308937,0.9156
3300,0.308795,0.9158
3310,0.308872,0.9154
3320,0.30844,0.9159
3330,0.308805,0.916
3340,0.308736,0.9158
3350,0.308448,0.9153
3360,0.308682,0.9158
3370,0.308422,0.9144
3380,0.308307,0.9144
3390,0.309531,0.9147
3400,0.308522,0.9148
3410,0.308541,0.9144
3420,0.307463,0.9154
3430,0.307053,0.9155
3440,0.307705,0.9155
3450,0.30746,0.9161
3460,0.308008,0.9143
3470,0.306865,0.9148
3480,0.307112,0.9158
3490,0.307802,0.9144
3500,0.308302,0.9156
3510,0.309122,0.9154
3520,0.308098,0.9162
3530,0.307334,0.9161
3540,0.306475,0.9147
3550,0.306549,0.9153
3560,0.306918,0.9157
3570,0.306964,0.9166
3580,0.306428,0.917
3590,0.306761,0.9155
3600,0.307091,0.9153
3610,0.307019,0.9174
3620,0.306622,0.9181
3630,0.306031,0.9159
3640,0.306054,0.9175
3650,0.305957,0.9178
3660,0.305955,0.9158
3670,0.306444,0.9161
3680,0.305378,0.9154
3690,0.305897,0.9151
3700,0.306234,0.9159
3710,0.306393,0.9155
3720,0.305737,0.9161
3730,0.30498,0.9162
3740,0.305614,0.9166
3750,0.304899,0.9171
3760,0.305058,0.9174
3770,0.304606,0.9174
3780,0.304361,0.917
3790,0.305249,0.916
3800,0.304337,0.917
3810,0.304777,0.9152
3820,0.305479,0.9156
3830,0.305037,0.9174
3840,0.305845,0.9159
3850,0.304532,0.9173
3860,0.304966,0.9159
3870,0.303885,0.9166
3880,0.303697,0.9158
3890,0.304506,0.9155
3900,0.304108,0.916
3910,0.304281,0.9162
3920,0.303891,0.9168
3930,0.304514,0.9155
3940,0.304152,0.9158
3950,0.303268,0.9167
3960,0.303442,0.9169
3970,0.303547,0.9166
3980,0.303439,0.9159
3990,0.30336,0.9163
4000,0.302906,0.9175
4010,0.302836,0.9174
4020,0.303021,0.9175
4030,0.303171,0.9159
4040,0.302701,0.9166
4050,0.303249,0.9167
4060,0.302896,0.9167
4070,0.302382,0.9163
4080,0.303169,0.9156
4090,0.303099,0.9151
4100,0.302873,0.9162
4110,0.302932,0.916
4120,0.302371,0.916
4130,0.302036,0.9167
4140,0.301422,0.9169
4150,0.301702,0.917
4160,0.301653,0.9171
4170,0.301876,0.9191
4180,0.301888,0.9182
4190,0.301586,0.9171
4200,0.302085,0.9186
4210,0.302921,0.9168
4220,0.302302,0.9171
4230,0.302363,0.9175
4240,0.30158,0.9169
4250,0.301074,0.9176
4260,0.301562,0.9167
4270,0.30142,0.9173
4280,0.300827,0.9166
4290,0.301236,0.918
4300,0.301069,0.9178
4310,0.300423,0.9172
4320,0.300365,0.9183
4330,0.3002,0.9182
4340,0.299834,0.9188
4350,0.300193,0.9177
4360,0.299309,0.9186
4370,0.299953,0.9178
4380,0.299556,0.9181
4390,0.299311,0.9183
4400,0.29946,0.9185
4410,0.299298,0.917
4420,0.298961,0.9184
4430,0.300105,0.9164
4440,0.298911,0.9179
4450,0.299094,0.9168
4460,0.299887,0.9156
4470,0.29975,0.9169
4480,0.299469,0.9188
4490,0.299959,0.9184
4500,0.300285,0.9176
4510,0.299898,0.9173
4520,0.298909,0.9175
4530,0.298295,0.9179
4540,0.298325,0.9166
4550,0.298496,0.9182
4560,0.298613,0.9179
4570,0.297852,0.9175
4580,0.298567,0.9185
4590,0.298177,0.9185
4600,0.297725,0.9182
4610,0.297966,0.9173
4620,0.297884,0.9176
4630,0.298019,0.9172
4640,0.298781,0.9179
4650,0.298519,0.9167
4660,0.298148,0.9175
4670,0.297966,0.9172
4680,0.297657,0.9172
4690,0.298028,0.9177
4700,0.297951,0.9172
4710,0.297734,0.9182
4720,0.29781,0.9186
4730,0.297363,0.9182
4740,0.297309,0.9173
4750,0.297306,0.9177
4760,0.298268,0.9178
4770,0.298293,0.9175
4780,0.297384,0.9183
4790,0.296927,0.9176
4800,0.297048,0.9174
4810,0.298055,0.9163
4820,0.29724,0.9175
4830,0.297204,0.9184
4840,0.296889,0.9183
4850,0.296965,0.9173
4860,0.297794,0.9163
4870,0.297581,0.9186
4880,0.297479,0.918
4890,0.297311,0.9166
4900,0.296819,0.9182
4910,0.296451,0.9177
4920,0.296338,0.9182
4930,0.296827,0.9174
4940,0.296837,0.9176
4950,0.296513,0.9177
4960,0.296301,0.9169
4970,0.296207,0.9173
4980,0.296009,0.919
4990,0.295978,0.9189
5000,0.295978,0.9197
