iter,loss,acc
1040,0.274801,0.919
1050,0.26983,0.9201
1060,0.272771,0.9193
1070,0.277037,0.9197
1080,0.270677,0.9195
1090,0.268669,0.9226
1100,0.267398,0.923
1110,0.266398,0.9222
1120,0.268914,0.9197
1130,0.26337,0.9199
1140,0.273243,0.9204
1150,0.262867,0.9211
1160,0.260145,0.9232
1170,0.265673,0.9203
1180,0.256446,0.9253
1190,0.263911,0.9244
1200,0.260611,0.9239
1210,0.263867,0.9217
1220,0.254322,0.9245
1230,0.257762,0.9211
1240,0.250287,0.9265
1250,0.255729,0.9236
1260,0.248753,0.9254
1270,0.255424,0.9255
1280,0.24677,0.9267
1290,0.245474,0.9276
1300,0.243292,0.928
1310,0.245687,0.9295
1320,0.245881,0.9271
1330,0.248963,0.9248
1340,0.25485,0.9274
1350,0.239904,0.9292
1360,0.240592,0.9298
1370,0.260593,0.921
1380,0.241662,0.9291
1390,0.248008,0.9258
1400,0.237824,0.9303
1410,0.232259,0.9327
1420,0.237332,0.9291
1430,0.23195,0.9324
1440,0.235181,0.9302
1450,0.232741,0.9312
1460,0.23239,0.9301
1470,0.228867,0.9332
1480,0.231398,0.9317
1490,0.237625,0.9288
1500,0.237564,0.9296
1510,0.22665,0.9328
1520,0.230272,0.9305
1530,0.227921,0.9305
1540,0.232686,0.9301
1550,0.226432,0.9327
1560,0.223718,0.9336
1570,0.229917,0.9308
1580,0.222983,0.9352
1590,0.220763,0.9353
1600,0.225583,0.9324
1610,0.225962,0.9344
1620,0.229967,0.9317
1630,0.222436,0.9348
1640,0.224136,0.934
1650,0.222525,0.9348
1660,0.21694,0.9368
1670,0.216584,0.9359
1680,0.219117,0.9355
1690,0.216501,0.9349
1700,0.213007,0.9368
1710,0.21658,0.9364
1720,0.212994,0.9398
1730,0.214906,0.9373
1740,0.214614,0.9368
1750,0.216797,0.9345
1760,0.222773,0.9353
1770,0.217301,0.9359
1780,0.211007,0.938
1790,0.20773,0.9385
1800,0.204246,0.9411
1810,0.214311,0.9365
1820,0.213918,0.9381
1830,0.211161,0.9382
1840,0.212532,0.9359
1850,0.211964,0.9388
1860,0.206291,0.9409
1870,0.202591,0.9387
1880,0.210233,0.9374
1890,0.20201,0.9409
1900,0.20783,0.9361
1910,0.207211,0.9375
1920,0.197124,0.9418
1930,0.203393,0.9391
1940,0.204304,0.9388
1950,0.194343,0.9412
1960,0.197828,0.9406
1970,0.194835,0.9407
1980,0.197694,0.9401
1990,0.194237,0.9424
2000,0.195058,0.9425
2010,0.201598,0.9409
2020,0.213303,0.9363
2030,0.193064,0.9425
2040,0.186924,0.9435
2050,0.190811,0.9423
2060,0.197216,0.9394
2070,0.192333,0.9417
2080,0.201486,0.9409
2090,0.200414,0.9408
2100,0.187273,0.9453
2110,0.194634,0.9419
2120,0.199137,0.9407
2130,0.185846,0.9454
2140,0.189205,0.9452
2150,0.1925,0.941
2160,0.195012,0.9407
2170,0.184983,0.945
2180,0.186578,0.9454
2190,0.187464,0.9439
2200,0.187043,0.9435
2210,0.197828,0.9421
2220,0.191629,0.9432
2230,0.182556,0.9452
2240,0.183219,0.9451
2250,0.182417,0.9468
2260,0.187822,0.9415
2270,0.180432,0.9468
2280,0.182622,0.9461
2290,0.184923,0.9454
2300,0.177247,0.9464
2310,0.185138,0.9455
2320,0.197539,0.9401
2330,0.178052,0.9475
2340,0.176762,0.9481
2350,0.179291,0.9475
2360,0.178122,0.948
2370,0.177858,0.9474
2380,0.174622,0.9469
2390,0.175789,0.9479
2400,0.188124,0.9427
2410,0.176791,0.9481
2420,0.17241,0.9486
2430,0.185526,0.945
2440,0.170764,0.9492
2450,0.172131,0.9501
2460,0.174121,0.9485
2470,0.173582,0.9475
2480,0.17389,0.9475
2490,0.168992,0.9492
2500,0.178671,0.947
2510,0.177159,0.9483
2520,0.169275,0.949
2530,0.184644,0.9457
2540,0.172275,0.9481
2550,0.169212,0.9491
2560,0.168608,0.9492
2570,0.168574,0.9496
2580,0.177043,0.9453
2590,0.177895,0.9459
2600,0.165203,0.9501
2610,0.168023,0.9494
2620,0.171154,0.9482
2630,0.16724,0.9502
2640,0.180643,0.9457
2650,0.162425,0.9515
2660,0.161324,0.9513
2670,0.164787,0.9512
2680,0.160243,0.9522
2690,0.164385,0.9508
2700,0.165812,0.9505
2710,0.168467,0.9503
2720,0.165186,0.9513
2730,0.164933,0.951
2740,0.16535,0.9496
2750,0.168963,0.9506
2760,0.160073,0.9515
2770,0.156246,0.9539
2780,0.156583,0.9541
2790,0.156123,0.9525
2800,0.157045,0.9525
2810,0.161952,0.9515
2820,0.16308,0.952
2830,0.157344,0.9515
2840,0.165384,0.9515
2850,0.165301,0.9508
2860,0.156084,0.9521
2870,0.159661,0.9511
2880,0.158789,0.952
2890,0.161516,0.9522
2900,0.158141,0.9534
2910,0.155978,0.9533
2920,0.153728,0.9528
2930,0.15513,0.9536
2940,0.157557,0.953
2950,0.153325,0.9546
2960,0.15476,0.9542
2970,0.150384,0.9552
2980,0.166547,0.9502
2990,0.152792,0.9534
3000,0.159293,0.9519
3010,0.150277,0.955
3020,0.157116,0.9527
3030,0.147569,0.9561
3040,0.155325,0.9525
3050,0.149956,0.9544
3060,0.147567,0.9561
3070,0.154856,0.953
3080,0.156824,0.9528
3090,0.149096,0.9558
3100,0.15536,0.9529
3110,0.146042,0.9571
3120,0.149526,0.955
3130,0.146,0.9566
3140,0.145597,0.9562
3150,0.159075,0.9518
3160,0.15152,0.9536
3170,0.15398,0.9521
3180,0.147866,0.9547
3190,0.147762,0.956
3200,0.147409,0.956
3210,0.143199,0.9568
3220,0.144668,0.9561
3230,0.148366,0.9549
3240,0.15125,0.9548
3250,0.153139,0.9534
3260,0.145096,0.9567
3270,0.144924,0.957
3280,0.154745,0.9518
3290,0.142517,0.9585
3300,0.139251,0.9586
3310,0.150706,0.9551
3320,0.141198,0.958
3330,0.155964,0.9513
3340,0.155826,0.9535
3350,0.144494,0.9567
3360,0.140065,0.9585
3370,0.137212,0.9594
3380,0.141453,0.9576
3390,0.153559,0.9525
3400,0.140974,0.9577
3410,0.139738,0.9568
3420,0.141032,0.9578
3430,0.142177,0.9573
3440,0.142064,0.9567
3450,0.139109,0.9584
3460,0.135758,0.9574
3470,0.137244,0.9595
3480,0.140002,0.9571
3490,0.139629,0.9578
3500,0.139488,0.9572
3510,0.140505,0.956
3520,0.139331,0.9583
3530,0.138909,0.9582
3540,0.140002,0.9587
3550,0.138113,0.959
3560,0.137907,0.9579
3570,0.137319,0.958
3580,0.139292,0.9582
3590,0.133948,0.9589
3600,0.135572,0.9598
3610,0.13523,0.9591
3620,0.141127,0.9565
3630,0.136539,0.9582
3640,0.134401,0.9596
3650,0.132134,0.9594
3660,0.129149,0.9604
3670,0.139372,0.9583
3680,0.138275,0.9597
3690,0.134907,0.9588
3700,0.133968,0.9592
3710,0.131453,0.9594
3720,0.132448,0.9597
3730,0.130018,0.9607
3740,0.134029,0.958
3750,0.128326,0.9613
3760,0.138384,0.9571
3770,0.128606,0.9619
3780,0.13131,0.9619
3790,0.128664,0.9613
3800,0.13126,0.9599
3810,0.127072,0.9627
3820,0.133574,0.9579
3830,0.132672,0.961
3840,0.131589,0.9593
3850,0.135603,0.9596
3860,0.134663,0.9595
3870,0.127448,0.9618
3880,0.132646,0.9593
3890,0.127906,0.9614
3900,0.142782,0.9546
3910,0.129251,0.9593
3920,0.128548,0.9609
3930,0.133959,0.9584
3940,0.129793,0.9605
3950,0.128911,0.9618
3960,0.12405,0.9628
3970,0.122729,0.962
3980,0.133361,0.9582
3990,0.124034,0.9626
4000,0.12701,0.9619
4010,0.125476,0.9625
4020,0.123494,0.9635
4030,0.137042,0.9606
4040,0.128779,0.9614
4050,0.124222,0.9633
4060,0.133531,0.9589
4070,0.122825,0.9618
4080,0.121425,0.9634
4090,0.132744,0.9603
4100,0.123743,0.9615
4110,0.135869,0.9593
4120,0.128272,0.9605
4130,0.125576,0.9625
4140,0.123117,0.962
4150,0.124411,0.9633
4160,0.12678,0.9617
4170,0.129101,0.9611
4180,0.130104,0.9615
4190,0.121129,0.9644
4200,0.119506,0.9649
4210,0.121011,0.9621
4220,0.122588,0.9646
4230,0.119289,0.9647
4240,0.118538,0.9637
4250,0.124201,0.9609
4260,0.119005,0.9641
4270,0.120828,0.9642
4280,0.121931,0.9639
4290,0.122167,0.9612
4300,0.11861,0.9626
4310,0.121475,0.9639
4320,0.117979,0.9632
4330,0.125879,0.9617
4340,0.118663,0.9633
4350,0.117754,0.9641
4360,0.116316,0.9651
4370,0.116426,0.9644
4380,0.117729,0.9651
4390,0.120699,0.9625
4400,0.120367,0.9651
4410,0.126306,0.9634
4420,0.117485,0.9656
4430,0.124311,0.9642
4440,0.117992,0.9634
4450,0.117768,0.9634
4460,0.115592,0.9654
4470,0.123603,0.9648
4480,0.121562,0.9628
4490,0.122446,0.9625
4500,0.118394,0.9638
4510,0.120841,0.9634
4520,0.114754,0.9645
4530,0.117679,0.9643
4540,0.125472,0.9632
4550,0.123125,0.9627
4560,0.114446,0.9655
4570,0.125536,0.9629
4580,0.114007,0.9658
4590,0.117116,0.9637
4600,0.114918,0.9653
4610,0.118056,0.9648
4620,0.117322,0.9653
4630,0.116911,0.9653
4640,0.11869,0.9641
4650,0.122404,0.9639
4660,0.113502,0.9656
4670,0.112213,0.9677
4680,0.116961,0.9648
4690,0.124298,0.9622
4700,0.117391,0.9635
4710,0.120497,0.9651
4720,0.115033,0.9655
4730,0.122505,0.9636
4740,0.117952,0.965
4750,0.113451,0.9661
4760,0.11537,0.9647
4770,0.115362,0.9651
4780,0.121517,0.9638
4790,0.114692,0.9656
4800,0.120282,0.9646
4810,0.119204,0.9655
4820,0.117381,0.963
4830,0.112905,0.9646
4840,0.10873,0.9665
4850,0.10991,0.9671
4860,0.112944,0.9665
4870,0.113626,0.9667
4880,0.111835,0.9683
4890,0.115776,0.9659
4900,0.10734,0.9682
4910,0.110434,0.9653
4920,0.121983,0.9626
4930,0.112418,0.9648
4940,0.109242,0.9671
4950,0.110744,0.9661
4960,0.108859,0.9675
4970,0.109039,0.9666
4980,0.110013,0.9664
4990,0.10774,0.9669
5000,0.106838,0.9669
5010,0.119727,0.9639
5020,0.106939,0.9666
5030,0.109393,0.9659
5040,0.114022,0.964
5050,0.109402,0.9665
5060,0.11137,0.9671
5070,0.114098,0.9648
5080,0.111055,0.9669
5090,0.107956,0.9665
5100,0.108593,0.9674
5110,0.10797,0.9665
5120,0.104046,0.9682
5130,0.110874,0.9669
5140,0.112348,0.9648
5150,0.110514,0.966
5160,0.106371,0.9684
5170,0.105207,0.9677
5180,0.104712,0.9677
5190,0.105088,0.9682
5200,0.112832,0.9666
5210,0.118357,0.9632
5220,0.105076,0.9679
5230,0.108881,0.9668
5240,0.10639,0.9677
5250,0.10842,0.9684
5260,0.106913,0.9666
5270,0.104438,0.9688
5280,0.105194,0.9679
5290,0.108148,0.9677
5300,0.108573,0.9682
5310,0.107078,0.9672
5320,0.10551,0.9676
5330,0.107598,0.9662
5340,0.101686,0.9688
5350,0.104064,0.9683
5360,0.10578,0.9675
5370,0.109255,0.9669
5380,0.1107,0.9661
5390,0.110333,0.9653
5400,0.105938,0.9679
5410,0.105355,0.9684
5420,0.103367,0.9689
5430,0.10451,0.967
5440,0.101725,0.9673
5450,0.104233,0.9675
5460,0.100197,0.9692
5470,0.10492,0.9669
5480,0.10062,0.968
5490,0.106858,0.9661
5500,0.106149,0.9679
5510,0.105142,0.9677
5520,0.103712,0.9689
5530,0.102233,0.9679
5540,0.100463,0.9695
5550,0.102287,0.9686
5560,0.100994,0.9698
5570,0.102143,0.9687
5580,0.101745,0.9686
5590,0.105978,0.9672
5600,0.101925,0.9695
5610,0.101694,0.9686
5620,0.101854,0.9691
5630,0.0980583,0.9693
5640,0.102168,0.9687
5650,0.10034,0.9696
5660,0.098806,0.9705
5670,0.103606,0.9671
5680,0.10219,0.9672
5690,0.100446,0.9686
5700,0.0989339,0.9702
5710,0.099621,0.9697
5720,0.103435,0.9684
5730,0.116679,0.9655
5740,0.107802,0.9675
5750,0.10597,0.9682
5760,0.115741,0.9657
5770,0.102192,0.9682
5780,0.0988342,0.9686
5790,0.110462,0.9664
5800,0.100739,0.969
5810,0.0992334,0.9676
5820,0.113298,0.965
5830,0.103652,0.968
5840,0.105617,0.9674
5850,0.0990586,0.9693
5860,0.0998558,0.9699
5870,0.0999009,0.969
5880,0.101166,0.9692
5890,0.103592,0.9679
5900,0.0988498,0.9683
5910,0.102498,0.9683
5920,0.0998192,0.9701
5930,0.0997817,0.9684
5940,0.106919,0.9645
5950,0.100983,0.9704
5960,0.0956821,0.9703
5970,0.100882,0.9703
5980,0.0986152,0.9697
5990,0.0992477,0.9696
6000,0.0987981,0.9694
6010,0.0962834,0.9709
6020,0.0957809,0.969
6030,0.0959523,0.9712
6040,0.0970356,0.9707
6050,0.10051,0.97
6060,0.105292,0.9674
6070,0.101659,0.9688
6080,0.0961292,0.9705
6090,0.0967789,0.9699
6100,0.0955487,0.9704
6110,0.0956659,0.9703
6120,0.101503,0.9686
6130,0.096717,0.9705
6140,0.0957604,0.9705
6150,0.0922848,0.9715
6160,0.0937522,0.9715
6170,0.0975751,0.9695
6180,0.0947449,0.9711
6190,0.092945,0.9708
6200,0.0946174,0.9703
6210,0.0988246,0.9694
6220,0.096859,0.97
6230,0.0991976,0.9675
6240,0.0927485,0.971
6250,0.0966315,0.9702
6260,0.0990244,0.9711
6270,0.0993636,0.9691
6280,0.0929955,0.9707
6290,0.0981217,0.9691
6300,0.0933433,0.9708
6310,0.0956763,0.9717
6320,0.0928561,0.9711
6330,0.0952829,0.9714
6340,0.0923086,0.9713
6350,0.102149,0.9678
6360,0.0949912,0.9701
6370,0.0927571,0.9712
6380,0.0958714,0.9705
6390,0.0939016,0.9713
6400,0.0938121,0.9708
6410,0.09511,0.9707
6420,0.106863,0.9673
6430,0.0944064,0.9704
6440,0.0993375,0.9698
6450,0.0973191,0.9703
6460,0.0974898,0.9682
6470,0.090827,0.9704
6480,0.092387,0.9712
6490,0.0928331,0.9716
6500,0.0947136,0.9702
6510,0.0912044,0.9714
6520,0.0928842,0.9701
6530,0.100003,0.9698
6540,0.094699,0.9699
6550,0.0922337,0.971
6560,0.0951123,0.9691
6570,0.0921794,0.9709
6580,0.0966111,0.9708
6590,0.0972805,0.9693
6600,0.0939008,0.9707
6610,0.0928108,0.971
6620,0.0921753,0.9708
6630,0.0956735,0.9704
6640,0.0983338,0.9688
6650,0.0945397,0.9705
6660,0.095732,0.9703
6670,0.0985552,0.9705
6680,0.0936706,0.9709
6690,0.0930943,0.9703
6700,0.0987865,0.9685
6710,0.0963805,0.9697
6720,0.0923643,0.9695
6730,0.0961637,0.9699
6740,0.092132,0.9709
6750,0.0883119,0.9717
6760,0.0933707,0.9704
6770,0.0961198,0.969
6780,0.0969989,0.9694
6790,0.0906508,0.9717
6800,0.0892027,0.9717
6810,0.0918003,0.9709
6820,0.0954009,0.97
6830,0.094807,0.9709
6840,0.0922236,0.9715
6850,0.101126,0.9688
6860,0.0942743,0.9701
6870,0.0906125,0.9717
6880,0.0908326,0.9718
6890,0.0882916,0.9717
6900,0.0975735,0.969
6910,0.0917478,0.9707
6920,0.0930143,0.972
6930,0.0947582,0.9714
6940,0.0951996,0.9705
6950,0.0948476,0.9698
6960,0.0956013,0.9692
6970,0.0944512,0.9709
6980,0.0904318,0.9712
6990,0.0876883,0.9721
7000,0.0902728,0.9708
7010,0.0898237,0.9709
7020,0.0883179,0.9723
7030,0.0934666,0.9711
7040,0.0956987,0.9703
7050,0.0874378,0.9717
7060,0.0888204,0.9715
7070,0.0919478,0.9722
7080,0.0927502,0.971
7090,0.0914647,0.9716
7100,0.0908607,0.9706
7110,0.0963681,0.9708
7120,0.0932073,0.9707
7130,0.0929745,0.9709
7140,0.0933535,0.9717
7150,0.0884602,0.9728
7160,0.0872749,0.9733
7170,0.0916594,0.9717
7180,0.0895397,0.9713
7190,0.088334,0.9724
7200,0.0889726,0.9723
7210,0.0853298,0.9718
7220,0.0873546,0.9722
7230,0.088536,0.9718
7240,0.0882845,0.9725
7250,0.090032,0.9717
7260,0.0852581,0.9721
7270,0.0884663,0.9725
7280,0.0870839,0.9732
7290,0.093369,0.971
7300,0.0931511,0.971
7310,0.0881463,0.9712
7320,0.0859239,0.9729
7330,0.0931876,0.9704
7340,0.085109,0.9729
7350,0.0869647,0.973
7360,0.0861928,0.9721
7370,0.0891703,0.973
7380,0.0869727,0.9724
7390,0.0879231,0.9722
7400,0.0865329,0.9723
7410,0.0936551,0.9712
7420,0.095987,0.968
7430,0.0879046,0.9717
7440,0.0922511,0.9716
7450,0.087485,0.9726
7460,0.0862563,0.9737
7470,0.089631,0.9716
7480,0.0861493,0.9728
7490,0.0879048,0.973
7500,0.0863901,0.9725
7510,0.0900989,0.972
7520,0.0909527,0.9729
7530,0.0873971,0.9735
7540,0.0879525,0.9728
7550,0.087765,0.9723
7560,0.0845382,0.9731
7570,0.0885725,0.9727
7580,0.0859133,0.9715
7590,0.086842,0.9721
7600,0.0865738,0.9734
7610,0.0884962,0.9726
7620,0.093923,0.97
7630,0.0840692,0.9734
7640,0.0845848,0.9742
7650,0.0845986,0.9733
7660,0.0870576,0.9728
7670,0.0836983,0.9732
7680,0.0909723,0.9719
7690,0.0938922,0.9717
7700,0.0861378,0.9735
7710,0.0863966,0.9725
7720,0.0849272,0.9727
7730,0.0864689,0.9729
7740,0.085626,0.973
7750,0.0885743,0.9727
7760,0.0869805,0.9722
7770,0.0870177,0.9727
7780,0.0835792,0.9741
7790,0.0871728,0.9726
7800,0.0866468,0.973
7810,0.0852114,0.9735
7820,0.0854271,0.9732
7830,0.0829631,0.9742
7840,0.0988562,0.9703
7850,0.0851602,0.9723
7860,0.0892166,0.9717
7870,0.0857248,0.9728
7880,0.0855796,0.972
7890,0.087122,0.9719
7900,0.0846027,0.9736
7910,0.0837619,0.9739
7920,0.0867647,0.9735
7930,0.0855412,0.9733
7940,0.0849491,0.9729
7950,0.0945362,0.9708
7960,0.092341,0.9716
7970,0.091073,0.9715
7980,0.086181,0.9739
7990,0.0833102,0.9736
8000,0.0803171,0.974
8010,0.0819542,0.9736
8020,0.089306,0.973
8030,0.0822339,0.9727
8040,0.0838143,0.9735
8050,0.0847786,0.9727
8060,0.083333,0.9737
8070,0.0814882,0.9737
8080,0.0882497,0.971
8090,0.0845533,0.9728
8100,0.083745,0.9718
8110,0.0875653,0.9719
8120,0.0820424,0.9732
8130,0.0875563,0.9725
8140,0.0838407,0.9734
8150,0.0861313,0.9731
8160,0.0877858,0.9723
8170,0.0887934,0.9725
8180,0.0830215,0.9737
8190,0.0863792,0.973
8200,0.0854424,0.973
8210,0.0864976,0.9744
8220,0.0839792,0.9736
8230,0.0854379,0.9733
8240,0.0823701,0.9736
8250,0.0841288,0.9732
8260,0.0863493,0.9723
8270,0.0815659,0.9737
8280,0.0906766,0.9712
8290,0.0837641,0.9731
8300,0.0831764,0.9738
8310,0.0836865,0.9736
8320,0.0851224,0.9736
8330,0.0825746,0.974
8340,0.0920764,0.9719
8350,0.0809007,0.9736
8360,0.0823175,0.9735
8370,0.0827648,0.9745
8380,0.0798688,0.9742
8390,0.0809692,0.9744
8400,0.080704,0.9737
8410,0.0871967,0.9721
8420,0.0817781,0.9729
8430,0.0840047,0.9734
8440,0.0816052,0.9728
8450,0.0871479,0.972
8460,0.0880997,0.9723
8470,0.0817768,0.9736
8480,0.100827,0.9685
8490,0.0854176,0.9741
8500,0.0850375,0.9721
8510,0.0845162,0.9724
8520,0.085849,0.9722
8530,0.0824604,0.9733
8540,0.0849557,0.9723
8550,0.0822159,0.973
8560,0.0903081,0.971
8570,0.0801237,0.9744
8580,0.0846621,0.9748
8590,0.0833194,0.9746
8600,0.0869422,0.9718
8610,0.0828724,0.9734
8620,0.0802585,0.9738
8630,0.0820418,0.975
8640,0.0798921,0.9741
8650,0.0894708,0.9714
8660,0.0799804,0.9749
8670,0.08272,0.9744
8680,0.0879145,0.972
8690,0.0810191,0.9736
8700,0.0806161,0.9743
8710,0.0796817,0.9741
8720,0.0816786,0.974
8730,0.0830761,0.9732
8740,0.0803956,0.9742
8750,0.0823289,0.9745
8760,0.0820704,0.9734
8770,0.0804112,0.9741
8780,0.0819877,0.9739
8790,0.0805946,0.9733
8800,0.0812627,0.9725
8810,0.0831325,0.9736
8820,0.0841212,0.9731
8830,0.0832412,0.9735
8840,0.0840454,0.9731
8850,0.082203,0.9738
8860,0.0865892,0.9713
8870,0.0850589,0.9731
8880,0.0858769,0.9731
8890,0.086182,0.9722
8900,0.0838616,0.9735
8910,0.0816787,0.9743
8920,0.0837973,0.9742
8930,0.090097,0.9712
8940,0.0809697,0.9747
8950,0.0806772,0.9747
8960,0.0832184,0.9732
8970,0.0856153,0.9729
8980,0.0843046,0.973
8990,0.0831719,0.9737
9000,0.084149,0.9741
9010,0.086367,0.9738
9020,0.102303,0.9696
9030,0.0805604,0.974
9040,0.0807918,0.9738
9050,0.0817832,0.974
9060,0.0832221,0.9744
9070,0.0817421,0.9741
9080,0.0830637,0.9735
9090,0.0795075,0.975
9100,0.0803628,0.9747
9110,0.0801772,0.975
9120,0.0819034,0.974
9130,0.080662,0.9749
9140,0.0818527,0.9733
9150,0.0774989,0.9755
9160,0.0770486,0.9746
9170,0.0788055,0.9758
9180,0.0806377,0.9736
9190,0.079543,0.9745
9200,0.0817982,0.9741
9210,0.0802095,0.9733
9220,0.0786587,0.9744
9230,0.0788383,0.9752
9240,0.0816505,0.9747
9250,0.0804586,0.9751
9260,0.0776449,0.9757
9270,0.079385,0.975
9280,0.0853351,0.9742
9290,0.077743,0.9753
9300,0.083221,0.9742
9310,0.0801281,0.9751
9320,0.0809057,0.9734
9330,0.0818487,0.9745
9340,0.0816185,0.9743
9350,0.0796254,0.9758
9360,0.0789431,0.9747
9370,0.0824337,0.9739
9380,0.0802979,0.9751
9390,0.0801568,0.9747
9400,0.0804332,0.9747
9410,0.0805456,0.9743
9420,0.0818138,0.9736
9430,0.0835594,0.9733
9440,0.0782209,0.976
9450,0.0824883,0.9742
9460,0.0798616,0.9753
9470,0.0796998,0.9746
9480,0.0910483,0.9717
9490,0.0815253,0.9738
9500,0.0828307,0.9736
9510,0.0877121,0.9735
9520,0.0826021,0.9739
9530,0.0809203,0.9743
9540,0.079425,0.9751
9550,0.090186,0.9732
9560,0.0799281,0.9748
9570,0.0811084,0.9748
9580,0.0841615,0.9736
9590,0.0829268,0.9742
9600,0.0787143,0.9757
9610,0.0812068,0.9731
9620,0.082118,0.9744
9630,0.0785228,0.9761
9640,0.0789578,0.9758
9650,0.0797926,0.9737
9660,0.0784099,0.9757
9670,0.0803622,0.9744
9680,0.0769429,0.9748
9690,0.0775609,0.9755
9700,0.078263,0.9761
9710,0.0781325,0.9751
9720,0.0773906,0.9761
9730,0.0793153,0.9757
9740,0.0848055,0.9732
9750,0.0805982,0.9741
9760,0.0810854,0.9744
9770,0.0785263,0.9754
9780,0.0777486,0.9764
9790,0.0825075,0.9745
9800,0.0764766,0.9758
9810,0.0800211,0.9751
9820,0.0790226,0.9752
9830,0.08067,0.9743
9840,0.0800799,0.9751
9850,0.0818362,0.9746
9860,0.0787606,0.9753
9870,0.0774189,0.9755
9880,0.077273,0.9748
9890,0.0792326,0.975
9900,0.0778571,0.9743
9910,0.0816351,0.9759
9920,0.0793996,0.974
9930,0.0765234,0.9767
9940,0.0763057,0.9757
9950,0.0787517,0.9751
9960,0.0786203,0.9756
9970,0.076503,0.9759
9980,0.0768275,0.9757
9990,0.0807957,0.9749
10000,0.0766677,0.9764
10010,0.0763425,0.9768
10020,0.0792251,0.9754
10030,0.0802243,0.975
10040,0.0780423,0.9762
10050,0.0838413,0.9748
10060,0.0842665,0.9736
10070,0.0775726,0.9754
10080,0.0789089,0.9763
10090,0.07837,0.9756
10100,0.079287,0.975
10110,0.0817652,0.9744
10120,0.0786896,0.9748
10130,0.0796412,0.9751
10140,0.0786008,0.9747
10150,0.0783605,0.9745
10160,0.0810836,0.9738
10170,0.0811212,0.9741
10180,0.0777156,0.9752
10190,0.0812011,0.9734
10200,0.0764162,0.9744
10210,0.0809181,0.9745
10220,0.082062,0.9732
10230,0.0774795,0.9757
10240,0.0816685,0.9738
10250,0.0788724,0.9744
10260,0.079191,0.9751
10270,0.0792872,0.9751
10280,0.0773879,0.9753
10290,0.077342,0.9757
10300,0.076995,0.9744
10310,0.0831688,0.9738
10320,0.0807239,0.9738
10330,0.08096,0.9743
10340,0.0785702,0.9755
10350,0.0830045,0.9749
10360,0.0767342,0.9762
10370,0.0786659,0.9752
10380,0.0760195,0.9764
10390,0.0795002,0.9752
10400,0.0764625,0.976
10410,0.0761584,0.9757
10420,0.0750401,0.9761
10430,0.0836866,0.9744
10440,0.0809884,0.9744
10450,0.0829931,0.9736
10460,0.0779669,0.9749
10470,0.0752266,0.9753
10480,0.0801508,0.9743
10490,0.0775221,0.9756
10500,0.0770546,0.9759
10510,0.0769287,0.9763
10520,0.0769308,0.9762
10530,0.0755965,0.9761
10540,0.0746524,0.9756
10550,0.0762626,0.976
10560,0.0768943,0.9756
10570,0.0769152,0.9764
10580,0.0777271,0.976
