iter,loss,acc
2550,0.286366,0.9172
2560,0.291038,0.9162
2570,0.290577,0.9158
2580,0.288025,0.9185
2590,0.288559,0.9181
2600,0.289317,0.9178
2610,0.287104,0.9183
2620,0.290101,0.9164
2630,0.286877,0.9183
2640,0.288571,0.9167
2650,0.287365,0.9172
2660,0.287706,0.9175
2670,0.285931,0.9187
2680,0.28584,0.9181
2690,0.285994,0.9165
2700,0.285884,0.9185
2710,0.287903,0.9167
2720,0.285533,0.9153
2730,0.283537,0.9187
2740,0.283238,0.9196
2750,0.282355,0.9193
2760,0.282256,0.9195
2770,0.286251,0.9197
2780,0.285373,0.9186
2790,0.288656,0.9177
2800,0.282996,0.9186
2810,0.282846,0.9194
2820,0.282964,0.9181
2830,0.283423,0.9192
2840,0.283024,0.9199
2850,0.282858,0.9202
2860,0.281229,0.9196
2870,0.284253,0.9187
2880,0.279019,0.9199
2890,0.283169,0.9208
2900,0.283105,0.9182
2910,0.281036,0.9208
2920,0.2823,0.9202
2930,0.279776,0.9206
2940,0.279782,0.9201
2950,0.284092,0.9174
2960,0.280669,0.9216
2970,0.284726,0.9193
2980,0.279436,0.9215
2990,0.279551,0.9207
3000,0.281052,0.9184
3010,0.27982,0.9182
3020,0.279384,0.9187
3030,0.277207,0.9199
3040,0.282737,0.9174
3050,0.278334,0.9209
3060,0.279415,0.9188
3070,0.280318,0.9179
3080,0.276929,0.9211
3090,0.27612,0.9226
3100,0.279919,0.9206
3110,0.276704,0.9209
3120,0.27864,0.9199
3130,0.278799,0.9217
3140,0.276679,0.9215
3150,0.27679,0.9209
3160,0.275053,0.9225
3170,0.275863,0.921
3180,0.27919,0.9185
3190,0.277178,0.9206
3200,0.280277,0.9188
3210,0.278354,0.9208
3220,0.277089,0.9204
3230,0.276009,0.9215
3240,0.2766,0.922
3250,0.280426,0.9194
3260,0.273356,0.9217
3270,0.274205,0.9201
3280,0.273283,0.9211
3290,0.27604,0.9205
3300,0.273289,0.9226
3310,0.273432,0.9225
3320,0.273158,0.9209
3330,0.276757,0.9198
3340,0.275166,0.9228
3350,0.274883,0.9219
3360,0.272816,0.923
3370,0.2741,0.92
3380,0.276086,0.919
3390,0.272864,0.9231
3400,0.273509,0.922
3410,0.273643,0.9224
3420,0.272212,0.9229
3430,0.273967,0.9216
3440,0.276032,0.9195
3450,0.27396,0.923
3460,0.272261,0.9218
3470,0.271405,0.9214
3480,0.269975,0.9225
3490,0.271053,0.9244
3500,0.271736,0.9235
3510,0.269725,0.9232
3520,0.27125,0.9226
3530,0.27282,0.9221
3540,0.268938,0.9217
3550,0.270577,0.9228
3560,0.27129,0.9231
3570,0.266487,0.9229
3580,0.27081,0.9244
3590,0.267384,0.9249
3600,0.270163,0.9228
3610,0.267313,0.9237
3620,0.269066,0.9217
3630,0.270495,0.9216
3640,0.271316,0.9224
3650,0.269089,0.9224
3660,0.267549,0.9231
3670,0.269274,0.9239
3680,0.266963,0.9231
3690,0.267616,0.9231
3700,0.269569,0.9233
3710,0.268849,0.9224
3720,0.267287,0.9233
3730,0.268161,0.9225
3740,0.2667,0.923
3750,0.265697,0.9246
3760,0.26438,0.9221
3770,0.265909,0.9243
3780,0.26728,0.9241
3790,0.274792,0.9222
3800,0.265827,0.9225
3810,0.270397,0.9238
3820,0.26495,0.9233
3830,0.266494,0.925
3840,0.266787,0.9241
3850,0.265535,0.9236
3860,0.265625,0.924
3870,0.264798,0.9241
3880,0.263013,0.9255
3890,0.264145,0.9254
3900,0.265231,0.925
3910,0.269006,0.9244
3920,0.270835,0.9224
3930,0.269833,0.9244
3940,0.266892,0.9245
3950,0.263029,0.9253
3960,0.262928,0.9241
3970,0.262661,0.9244
3980,0.26215,0.9239
3990,0.2631,0.9249
4000,0.262011,0.9255
4010,0.26276,0.9244
4020,0.262764,0.9253
4030,0.264708,0.9235
4040,0.261521,0.9237
4050,0.263448,0.9251
4060,0.26289,0.9245
4070,0.259702,0.9253
4080,0.261767,0.9242
4090,0.262232,0.9248
4100,0.259983,0.926
4110,0.260535,0.926
4120,0.259724,0.9238
4130,0.259535,0.925
4140,0.260333,0.9243
4150,0.264784,0.9214
4160,0.261281,0.9261
4170,0.261806,0.9246
4180,0.260516,0.927
4190,0.260116,0.9252
4200,0.264797,0.9253
4210,0.25854,0.9266
4220,0.258606,0.9261
4230,0.259428,0.9258
4240,0.259405,0.9269
4250,0.258646,0.9239
4260,0.261134,0.9262
4270,0.262987,0.9265
4280,0.259079,0.9266
4290,0.258496,0.9261
4300,0.258361,0.9254
4310,0.258829,0.9265
4320,0.262269,0.9261
4330,0.259986,0.9251
4340,0.257832,0.9271
4350,0.257724,0.9262
4360,0.255381,0.9274
4370,0.258281,0.9266
4380,0.257553,0.9269
4390,0.253944,0.9275
4400,0.255461,0.9267
4410,0.260813,0.9244
4420,0.257016,0.9252
4430,0.256385,0.9258
4440,0.256041,0.9267
4450,0.257357,0.9259
4460,0.257663,0.9261
4470,0.253654,0.9263
4480,0.254181,0.9275
4490,0.257519,0.9273
4500,0.256004,0.9269
4510,0.254245,0.9275
4520,0.2567,0.9266
4530,0.254186,0.9269
4540,0.253776,0.9276
4550,0.254651,0.9267
4560,0.252975,0.9265
4570,0.253754,0.9276
4580,0.253996,0.9276
4590,0.253261,0.9288
4600,0.253742,0.9278
4610,0.252202,0.9277
4620,0.254572,0.926
4630,0.262636,0.9261
4640,0.252976,0.928
4650,0.255345,0.9268
4660,0.252627,0.9275
4670,0.251804,0.9275
4680,0.253939,0.9286
4690,0.25548,0.9269
4700,0.251911,0.9262
4710,0.251886,0.9285
4720,0.250957,0.9266
4730,0.252862,0.9284
4740,0.250051,0.9279
4750,0.25195,0.928
4760,0.250535,0.9282
4770,0.250385,0.929
4780,0.250981,0.9274
4790,0.252739,0.9288
4800,0.249962,0.9278
4810,0.248966,0.9272
4820,0.250258,0.9288
4830,0.252843,0.9267
4840,0.249232,0.9285
4850,0.251798,0.9287
4860,0.247242,0.9286
4870,0.24746,0.929
4880,0.248344,0.929
4890,0.247159,0.9283
4900,0.249832,0.9277
4910,0.248227,0.929
4920,0.25011,0.9286
4930,0.248611,0.9282
4940,0.247098,0.9301
4950,0.247077,0.9291
4960,0.24763,0.9303
4970,0.246982,0.9306
4980,0.249652,0.9286
4990,0.247313,0.9308
5000,0.25001,0.9291
