iter,loss,acc
1550,0.290271,0.9198
1560,0.291973,0.9194
1570,0.508039,0.8599
1580,0.364564,0.8975
1590,0.289248,0.9211
1600,0.304502,0.9165
1610,0.278644,0.9237
1620,0.296256,0.917
1630,0.386329,0.8891
1640,0.295665,0.9167
1650,0.536737,0.8514
1660,0.304003,0.917
1670,0.334073,0.9065
1680,0.294549,0.9187
1690,0.34155,0.9
1700,0.284141,0.9216
1710,0.287237,0.9197
1720,0.359654,0.9001
1730,0.320996,0.9131
1740,0.30494,0.9174
1750,0.281522,0.9207
1760,0.289863,0.9211
1770,0.286889,0.9215
1780,0.308714,0.9109
1790,0.331992,0.9044
1800,0.295183,0.917
1810,0.285089,0.9198
1820,0.302233,0.9145
1830,0.290918,0.9173
1840,0.281889,0.9208
1850,0.275638,0.925
1860,0.307633,0.9132
1870,0.380569,0.8906
1880,0.290302,0.9205
1890,0.279528,0.9228
1900,0.276189,0.9228
1910,0.319931,0.9125
1920,0.28837,0.9216
1930,0.279119,0.9214
1940,0.281497,0.9215
1950,0.316971,0.9139
1960,0.456703,0.8763
1970,0.290079,0.9215
1980,0.290689,0.9208
1990,0.279211,0.9227
2000,0.279649,0.9244
2010,0.277781,0.924
2020,0.326147,0.9067
2030,0.276958,0.9245
2040,0.286065,0.9218
2050,0.279099,0.9207
2060,0.29381,0.9179
2070,0.28516,0.9232
2080,0.277169,0.9234
2090,0.291674,0.9177
2100,0.318194,0.9074
2110,0.281321,0.9243
2120,0.287247,0.9207
2130,0.287591,0.9208
2140,0.286367,0.9209
2150,0.283824,0.9214
2160,0.279591,0.926
2170,0.286098,0.9221
2180,1.6539,0.8352
2190,0.286189,0.9206
2200,0.286208,0.9201
2210,0.305135,0.9155
2220,0.282131,0.9213
2230,0.30001,0.9179
2240,0.278997,0.9221
2250,0.316024,0.9149
2260,0.279214,0.9227
2270,0.281029,0.9244
2280,0.312964,0.9152
2290,0.292066,0.9195
2300,0.306881,0.9125
2310,0.296962,0.9164
2320,0.310852,0.9114
2330,0.29708,0.9166
2340,0.300406,0.9133
2350,0.282579,0.9198
2360,0.331543,0.9039
2370,0.341927,0.901
2380,0.465373,0.8754
2390,0.288563,0.9205
2400,0.287282,0.9212
2410,0.284537,0.9227
2420,0.360659,0.8968
2430,0.312582,0.9116
2440,0.291383,0.9213
2450,0.333309,0.9108
2460,0.280538,0.921
2470,0.28731,0.9202
2480,0.293965,0.9172
2490,0.403672,0.8802
2500,0.289501,0.9202
2510,0.282584,0.9232
2520,0.325094,0.907
2530,0.325544,0.9078
2540,0.304716,0.9131
2550,0.280786,0.9229
2560,0.30104,0.9192
2570,0.280862,0.9238
2580,0.296157,0.9181
2590,0.301752,0.9152
2600,0.291345,0.9203
2610,0.286652,0.9223
2620,0.342122,0.9018
2630,0.29487,0.9172
2640,0.283664,0.9221
2650,0.277881,0.9231
2660,0.304123,0.9143
2670,0.277439,0.9257
2680,0.289082,0.9198
2690,0.287312,0.9198
2700,0.289516,0.9196
2710,0.286347,0.9198
2720,0.361,0.8991
2730,0.304391,0.9163
2740,0.334941,0.907
2750,0.288048,0.9216
2760,0.280744,0.9242
2770,0.285439,0.9203
2780,0.775807,0.7937
2790,0.297597,0.9207
2800,0.295661,0.9195
2810,0.308464,0.9119
2820,0.283299,0.9223
2830,0.298255,0.919
2840,0.27587,0.9255
2850,0.282962,0.9225
2860,0.278337,0.9223
2870,0.29346,0.917
2880,0.281278,0.9255
2890,0.285831,0.9206
2900,0.308096,0.9126
2910,0.310136,0.9112
2920,0.276326,0.9246
2930,0.293337,0.9184
2940,0.271673,0.925
2950,0.296389,0.92
2960,0.910952,0.7734
2970,0.283357,0.9222
2980,0.289686,0.921
2990,0.298993,0.9154
3000,0.281623,0.9228
3010,0.292394,0.9209
3020,0.30091,0.9145
3030,0.2896,0.9209
3040,0.292214,0.918
3050,0.509883,0.8564
3060,0.28782,0.9217
3070,0.277009,0.9242
3080,0.279486,0.9222
3090,0.288493,0.9222
3100,0.293529,0.9174
3110,0.280722,0.923
3120,0.320015,0.9125
3130,0.306668,0.9176
3140,0.279811,0.9233
3150,0.289422,0.9212
3160,0.291621,0.9209
3170,0.319945,0.9133
3180,0.298337,0.9172
3190,0.286641,0.9228
3200,0.298578,0.9167
3210,0.280201,0.9258
3220,0.284524,0.9235
3230,0.313958,0.9103
3240,0.286094,0.9195
3250,0.278534,0.9241
3260,0.287347,0.9221
3270,0.305258,0.9137
3280,0.292181,0.9182
3290,0.289276,0.9185
3300,0.279701,0.9224
3310,0.284932,0.9213
3320,0.292761,0.9186
3330,0.310126,0.9108
3340,0.286279,0.9188
3350,0.298089,0.9168
3360,0.279934,0.9223
3370,0.300693,0.919
3380,0.307011,0.9168
3390,0.323534,0.9122
3400,0.284096,0.9219
3410,0.28879,0.923
3420,0.324959,0.9068
3430,0.282584,0.922
3440,0.28225,0.9216
3450,0.295831,0.9174
3460,0.27748,0.9256
3470,0.277592,0.9245
3480,0.307034,0.916
3490,0.281873,0.9237
3500,0.299222,0.9177
3510,0.314048,0.9121
3520,0.277438,0.9241
3530,0.279512,0.9211
3540,0.281812,0.9222
3550,0.296307,0.9155
3560,0.289195,0.9189
3570,0.463175,0.8685
3580,0.298911,0.917
3590,0.283734,0.9221
3600,0.303796,0.9151
3610,0.295321,0.9186
3620,0.281871,0.9258
3630,0.391128,0.8915
3640,0.286239,0.9218
3650,0.284,0.9223
3660,0.286165,0.9222
3670,0.325852,0.911
3680,0.326928,0.91
3690,0.297149,0.9169
3700,0.278509,0.9235
3710,0.310233,0.9135
3720,0.283045,0.9214
3730,0.587435,0.8522
3740,0.295678,0.918
3750,0.290577,0.9215
3760,0.310981,0.9112
3770,0.296468,0.9198
3780,0.278134,0.9241
3790,0.288982,0.9224
3800,0.326307,0.9109
3810,0.289294,0.9188
3820,0.296289,0.9187
3830,0.282127,0.9242
3840,0.336562,0.9026
3850,0.30409,0.918
3860,0.287503,0.9209
3870,0.373009,0.8909
3880,0.290607,0.9211
3890,0.294089,0.9192
3900,0.299824,0.9168
3910,0.352241,0.9035
3920,0.288088,0.9236
3930,0.297631,0.9168
3940,0.365912,0.8931
3950,0.295289,0.9189
3960,0.279934,0.9232
3970,0.29663,0.9153
3980,0.287469,0.9217
3990,0.288852,0.921
4000,0.275258,0.9254
4010,0.350589,0.9016
4020,0.289755,0.9209
4030,0.278021,0.9241
4040,0.280156,0.9234
4050,0.822128,0.833
4060,0.281047,0.9237
4070,0.282129,0.921
4080,0.275538,0.9259
4090,0.2821,0.9227
4100,0.314542,0.9125
4110,0.281029,0.923
4120,0.274572,0.9261
4130,0.337542,0.9027
4140,0.358856,0.9005
4150,0.284407,0.9201
4160,0.286895,0.9242
4170,0.280401,0.9231
4180,0.279349,0.9234
4190,0.278412,0.9255
4200,0.311711,0.9155
4210,0.284029,0.923
4220,0.891849,0.8126
4230,0.290493,0.9212
4240,0.294462,0.9183
4250,0.281935,0.9252
4260,0.281881,0.9233
4270,0.388974,0.8938
4280,0.318864,0.9126
4290,0.287479,0.9213
4300,0.288953,0.9205
4310,0.291425,0.9194
4320,0.288786,0.9237
4330,0.28801,0.9226
4340,0.305142,0.9183
4350,0.279339,0.9247
4360,0.297491,0.9193
4370,0.30984,0.9129
4380,0.27801,0.9245
4390,0.291673,0.9192
4400,0.30331,0.9157
4410,0.283363,0.9213
4420,0.29169,0.9219
4430,0.288061,0.9196
4440,0.27945,0.9252
4450,0.311184,0.9172
4460,0.289379,0.9204
4470,0.282748,0.925
4480,0.288068,0.9214
4490,0.289239,0.9214
4500,0.286774,0.9213
4510,0.281947,0.9216
4520,0.311463,0.9112
4530,0.282431,0.9227
4540,0.278531,0.9248
4550,0.277017,0.9242
4560,0.298527,0.9191
4570,0.286852,0.9218
4580,0.314788,0.9111
4590,0.318704,0.9093
4600,0.296263,0.9178
4610,0.281457,0.9245
4620,0.274094,0.9252
4630,0.276208,0.9241
4640,0.281451,0.9218
4650,0.322793,0.9106
4660,0.503398,0.8702
4670,0.291444,0.9228
4680,0.291854,0.9185
4690,0.322123,0.9119
4700,0.292428,0.918
4710,0.277867,0.9245
4720,0.278221,0.9251
4730,0.2825,0.9253
4740,0.293613,0.9182
4750,0.280931,0.9231
4760,0.277203,0.9233
4770,0.338303,0.9035
4780,0.32556,0.9128
4790,0.27913,0.9244
4800,0.285373,0.922
4810,0.298533,0.915
4820,0.283296,0.9212
4830,0.295833,0.9158
4840,0.282769,0.9233
4850,0.281429,0.9232
4860,0.292937,0.922
4870,0.286134,0.9249
4880,0.280579,0.9246
4890,0.354885,0.9045
4900,0.278723,0.923
4910,0.291933,0.9211
4920,0.298372,0.9155
4930,0.30444,0.919
4940,0.283145,0.9237
4950,0.275925,0.9239
4960,0.289282,0.9222
4970,0.276522,0.9252
4980,0.356938,0.8995
4990,0.293357,0.9183
5000,0.293357,0.925
